status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000824	0.000935	0.000000	3460	169	0	0	0	8	0	1	0	0	hoover	bash	hello-world
0	1.042685	0.746412	0.318026	3360	113226	0	0	0	16	0	1999	123	1	hoover	bash	bin-true
0	12.051848	9.022633	3.096330	32564	1936140	13	0	376	25288	0	13974	1093	2	hoover	bash	configure.cpython
0	12.878632	9.545980	3.510760	36620	1794182	19	0	1608	35952	0	19159	1622	3	hoover	bash	configure.util-linux
0	3.433721	1.730464	0.695151	26072	345571	0	0	0	4472	0	2019	329	4	hoover	bash	configure.ocaml
0	0.039281	0.033890	0.005068	25788	5411	0	0	0	88	0	39	2	5	hoover	bash	configure.tcc
0	1.386682	0.980655	0.394272	32512	181837	2	0	80	3640	0	880	135	6	hoover	bash	configure.yash
0	0.013168	0.008504	0.004701	5052	2623	0	0	0	8	0	37	4	7	hoover	bash	abuild-print-help
0	0.000689	0.000000	0.000674	1652	95	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.891258	0.642955	0.231065	1632	86156	0	0	0	8	0	1998	121	9	hoover	dash	bin-true
0	10.931555	8.118343	2.718063	32560	1562702	0	0	0	25296	0	14016	1290	10	hoover	dash	configure.cpython
0	11.951634	8.753644	3.262992	36572	1427922	0	0	0	35952	0	18782	1271	11	hoover	dash	configure.util-linux
0	3.279943	1.607944	0.670262	26136	330344	0	0	0	4472	0	2014	248	12	hoover	dash	configure.ocaml
0	0.031048	0.021115	0.009043	25716	4649	0	0	0	88	0	39	8	13	hoover	dash	configure.tcc
0	1.372582	0.981626	0.373434	32632	171671	0	0	0	3640	0	875	167	14	hoover	dash	configure.yash
0	0.006846	0.006303	0.000517	4292	1375	0	0	0	8	0	34	0	15	hoover	dash	abuild-print-help
0	0.002076	0.002006	0.000000	7256	410	0	0	0	16	0	1	0	16	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	hello-world
0	1.391678	0.850712	0.511046	9668	139485	0	0	0	16	0	1998	180	17	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	bin-true
0	11.319701	8.192297	3.127885	32696	1747554	0	0	0	25304	0	9705	1177	18	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.cpython
0	12.206452	8.673635	3.534796	36624	1594480	1	0	0	35960	0	15176	1234	19	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.418155	1.767640	0.662266	26072	355713	0	0	0	4480	0	1992	337	20	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.036164	0.029218	0.006489	25652	5586	0	0	0	96	0	33	3	21	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.374492	0.961860	0.396001	32516	176440	0	0	0	3648	0	764	158	22	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.020354	0.020564	0.000000	10180	3401	0	0	0	16	0	30	0	23	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	0.001952	0.000000	0.001878	6732	405	0	0	0	16	0	1	0	24	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	hello-world
0	1.377652	0.882810	0.477777	9240	137246	0	0	0	16	0	1998	122	25	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	bin-true
0	11.282884	8.145664	3.134720	32704	1738936	0	0	0	25304	0	9662	1113	26	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	configure.cpython
0	12.264250	8.813023	3.427247	36536	1585920	0	0	0	35960	0	15206	1353	27	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	configure.util-linux
0	3.495648	1.786232	0.732882	25960	355002	0	0	0	4480	0	1999	207	28	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	configure.ocaml
0	0.043325	0.030488	0.012715	25440	6020	0	0	0	96	0	36	6	29	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	configure.tcc
0	1.353821	0.962911	0.377785	32732	177393	0	0	0	3656	0	764	98	30	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	configure.yash
0	0.016893	0.016562	0.000388	9584	3252	0	0	0	16	0	30	1	31	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/mycpp-souffle/osh	abuild-print-help
0	0.001055	0.000000	0.000959	3664	186	0	0	0	8	0	1	0	32	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	hello-world
0	1.122196	0.746919	0.355178	6188	115813	0	0	0	8	0	1996	165	33	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	bin-true
0	11.155489	8.130333	2.971415	32560	1697797	0	0	0	25296	0	9658	915	34	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	configure.cpython
0	11.597038	8.277264	3.284178	36800	1560327	0	0	0	35952	0	15259	1315	35	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	configure.util-linux
0	3.365356	1.681837	0.678263	25920	353359	0	0	0	4472	0	1993	291	36	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	configure.ocaml
0	0.037511	0.024890	0.012025	25884	5106	0	0	0	88	0	34	6	37	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	configure.tcc
0	1.312008	0.959363	0.333509	32568	174006	0	0	0	3640	0	758	208	38	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	configure.yash
0	0.016236	0.010832	0.005540	6688	2818	0	0	0	8	0	30	1	39	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh-static	abuild-print-help
