status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000913	0.000836	0.000000	3364	164	0	0	0	8	0	1	0	0	hoover	bash	hello-world
0	0.981059	0.691371	0.313233	3408	113233	0	0	0	8	0	1998	162	1	hoover	bash	bin-true
0	13.922937	9.244324	3.485310	32656	1928050	16	0	912	25312	0	14069	1192	2	hoover	bash	configure.cpython
0	13.626042	9.595553	3.663963	36644	1791588	70	0	28720	35952	0	19458	1496	3	hoover	bash	configure.util-linux
0	3.308547	1.691341	0.604151	26152	346033	1	0	1592	4472	0	2075	226	4	hoover	bash	configure.ocaml
0	0.041813	0.028382	0.010664	25692	5424	0	0	56	88	0	42	11	5	hoover	bash	configure.tcc
0	1.719421	1.029862	0.476182	32772	182237	9	0	1344	3640	0	913	173	6	hoover	bash	configure.yash
0	0.013392	0.013526	0.000000	4912	2631	0	0	0	8	0	41	2	7	hoover	bash	abuild-print-help
0	0.000613	0.000434	0.000000	1644	94	0	0	0	8	0	1	1	8	hoover	dash	hello-world
0	0.812598	0.574416	0.228056	1608	86188	0	0	0	8	0	1988	98	9	hoover	dash	bin-true
0	12.702532	8.472064	3.035142	32848	1562209	0	0	8	25296	0	14016	1239	10	hoover	dash	configure.cpython
0	11.653890	8.517619	3.212048	36608	1430463	2	0	1024	35952	0	18790	1412	11	hoover	dash	configure.util-linux
0	3.245569	1.577140	0.663536	26236	329951	0	0	0	4472	0	1996	299	12	hoover	dash	configure.ocaml
0	0.034787	0.030436	0.003853	25744	4642	0	0	0	88	0	41	1	13	hoover	dash	configure.tcc
0	1.347263	0.936578	0.395270	31996	174211	0	0	0	3640	0	873	162	14	hoover	dash	configure.yash
0	0.006753	0.006282	0.000536	4396	1362	0	0	0	8	0	31	0	15	hoover	dash	abuild-print-help
0	0.047101	0.039232	0.007692	18356	3890	0	0	0	8	0	5	3	16	hoover	bin/osh	hello-world
0	2.063810	1.426222	0.801894	18860	877217	0	0	0	8	0	2000	109	17	hoover	bin/osh	bin-true
0	27.350305	19.290151	9.416970	32628	6308983	0	0	0	25296	0	12865	2356	18	hoover	bin/osh	configure.cpython
0	29.059759	21.470365	8.145907	36688	5318543	1	0	664	35952	0	17364	1868	19	hoover	bin/osh	configure.util-linux
0	4.064235	2.227603	0.973019	26048	606918	0	0	0	4472	0	1930	334	20	hoover	bin/osh	configure.ocaml
0	0.168376	0.122895	0.046811	25868	24034	0	0	0	88	0	45	8	21	hoover	bin/osh	configure.tcc
0	2.022501	1.470767	0.566373	32532	325854	0	0	0	3640	0	862	162	22	hoover	bin/osh	configure.yash
0	0.402797	0.373736	0.030627	23152	24654	0	0	0	8	0	40	8	23	hoover	bin/osh	abuild-print-help
0	0.002111	0.002042	0.000000	7160	407	0	0	0	16	0	1	0	24	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	hello-world
0	1.289728	0.788510	0.485720	9652	137856	0	0	0	16	0	1998	154	25	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	bin-true
0	12.895588	9.208629	3.662622	32796	2082786	0	0	0	25304	0	12884	1311	26	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	configure.cpython
0	14.070002	9.781887	4.266888	36776	1980427	0	0	192	35960	0	17509	1564	27	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.422451	1.743202	0.700712	26064	356559	0	0	0	4480	0	2009	234	28	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.039951	0.029631	0.009642	25916	6111	0	0	0	96	0	40	11	29	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.370945	0.994972	0.363035	32620	186841	0	0	0	3656	0	859	143	30	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.018597	0.014338	0.004326	10076	3534	0	0	0	16	0	34	3	31	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.31.0/_bin/cxx-opt-sh/osh	abuild-print-help
