status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001452	0.001422	0.000000	3408	148	0	0	0	8	0	1	0	0	mercer	bash	hello-world
0	0.901852	0.681887	0.279503	4012	107843	0	0	0	8	0	2001	2	1	mercer	bash	bin-true
0	19.949788	15.725408	4.784428	24368	1877754	0	0	0	25680	0	14270	139	2	mercer	bash	configure.cpython
0	18.923516	14.889784	4.828705	54748	1821741	0	0	8	37360	0	19115	122	3	mercer	bash	configure.util-linux
0	4.675867	2.744110	0.980508	18848	337567	0	0	0	4504	0	2042	10	4	mercer	bash	configure.ocaml
0	0.065123	0.049207	0.016796	17836	5716	0	0	0	88	0	45	0	5	mercer	bash	configure.tcc
0	2.408829	1.717950	0.704785	22868	199736	0	0	0	3768	0	881	13	6	mercer	bash	configure.yash
0	0.023642	0.021160	0.003363	5360	2576	0	0	0	8	0	40	0	7	mercer	bash	abuild-print-help
0	0.000793	0.000000	0.000791	1832	81	0	0	0	8	0	1	0	8	mercer	dash	hello-world
0	0.622311	0.530324	0.090955	1796	53810	0	0	0	8	0	2733	2	9	mercer	dash	bin-true
0	20.078483	15.702426	4.970690	24360	1894561	0	0	0	25712	0	14087	136	10	mercer	dash	configure.cpython
0	19.610089	15.069547	5.364209	54612	1981087	0	0	8	37400	0	17327	131	11	mercer	dash	configure.util-linux
0	4.567088	2.669893	0.919546	18856	317575	0	0	0	4472	0	2132	17	12	mercer	dash	configure.ocaml
0	0.056139	0.033160	0.023277	17800	4743	0	0	0	88	0	50	0	13	mercer	dash	configure.tcc
0	2.290687	1.712606	0.576959	22860	184392	0	0	0	3768	0	1007	12	14	mercer	dash	configure.yash
0	0.011737	0.010198	0.001924	4376	1226	0	0	0	8	0	37	0	15	mercer	dash	abuild-print-help
0	0.070141	0.049717	0.020263	18096	3888	0	0	0	8	0	7	5	16	mercer	bin/osh	hello-world
0	3.274774	2.405008	1.187814	18228	812743	0	0	0	16	0	2007	10	17	mercer	bin/osh	bin-true
0	47.143772	36.124622	14.013832	24368	6053051	0	0	0	25856	0	12923	234	18	mercer	bin/osh	configure.cpython
0	49.604514	39.349861	11.907938	54344	5161846	0	0	0	37520	0	17768	273	19	mercer	bin/osh	configure.util-linux
0	6.283723	4.006378	1.604291	19196	587289	0	0	0	4496	0	2011	26	20	mercer	bin/osh	configure.ocaml
0	0.308224	0.246101	0.067174	18776	23659	0	0	0	88	0	51	4	21	mercer	bin/osh	configure.tcc
0	3.841285	3.035678	0.882630	23016	338841	0	0	0	3768	0	865	18	22	mercer	bin/osh	configure.yash
0	0.718869	0.684003	0.039508	22796	24032	0	0	0	8	0	44	4	23	mercer	bin/osh	abuild-print-help
0	0.003820	0.003807	0.000000	7592	412	0	0	0	16	0	1	0	24	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	hello-world
0	1.225342	0.850604	0.394743	9944	130509	0	0	0	16	0	2001	10	25	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	bin-true
0	21.109308	16.138130	5.302651	24472	1985409	0	0	0	25744	0	12950	140	26	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.cpython
0	20.352711	15.202284	5.483279	54336	1899844	0	0	0	37408	0	17702	118	27	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	4.833892	2.812702	1.072687	18840	353357	0	0	0	4512	0	2027	15	28	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.071017	0.054143	0.017497	17816	6235	0	0	0	96	0	44	0	29	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.tcc
0	2.463517	1.910466	0.555452	22956	203228	0	0	0	3776	0	862	14	30	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.037672	0.028510	0.010239	10432	3316	0	0	0	16	0	40	0	31	mercer	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	abuild-print-help
