status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000822	0.000000	0.000791	3292	0	lenny	bash	hello-world
0	0.014135	0.014133	0.000697	4820	1	lenny	bash	abuild-print-help
0	15.031212	11.802099	3.720301	26704	2	lenny	bash	configure.cpython
0	4.003760	2.300148	0.781460	21004	3	lenny	bash	configure.ocaml
0	0.050937	0.038585	0.013337	19936	4	lenny	bash	configure.tcc
0	1.822674	1.329256	0.510905	24124	5	lenny	bash	configure.yash
0	0.000592	0.000000	0.000591	1716	6	lenny	dash	hello-world
0	0.008701	0.009152	0.000000	3780	7	lenny	dash	abuild-print-help
0	15.325762	11.812229	4.045389	26748	8	lenny	dash	configure.cpython
0	3.673231	2.062806	0.651803	20824	9	lenny	dash	configure.ocaml
0	0.044847	0.033536	0.011998	20140	10	lenny	dash	configure.tcc
0	1.557489	1.211732	0.357079	24100	11	lenny	dash	configure.yash
0	0.044315	0.032443	0.011890	16552	12	lenny	bin/osh	hello-world
0	0.474610	0.467694	0.009549	21968	13	lenny	bin/osh	abuild-print-help
0	31.840911	23.355361	10.815682	35512	14	lenny	bin/osh	configure.cpython
0	4.472148	2.733648	0.893891	20988	15	lenny	bin/osh	configure.ocaml
0	0.164441	0.141992	0.025488	20072	16	lenny	bin/osh	configure.tcc
0	2.529267	1.996363	0.604541	24096	17	lenny	bin/osh	configure.yash
0	0.001846	0.001814	0.000000	6052	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	hello-world
0	0.019016	0.018826	0.000864	9680	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	17.785507	13.541762	4.947720	26604	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.115610	2.368413	0.813348	20756	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.055579	0.033440	0.023626	20056	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.709543	1.293303	0.442234	24120	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.yash
