Name:	osh
Umask:	0002
State:	R (running)
Tgid:	13706
Ngid:	0
Pid:	13706
PPid:	13705
TracerPid:	0
Uid:	1000	1000	1000	1000
Gid:	1000	1000	1000	1000
FDSize:	64
Groups:	4 24 27 30 46 113 128 1000 
NStgid:	13706
NSpid:	13706
NSpgid:	21001
NSsid:	20146
VmPeak:	   20520 kB
VmSize:	   20520 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	    7672 kB
VmRSS:	    7672 kB
RssAnon:	    4568 kB
RssFile:	    3104 kB
RssShmem:	       0 kB
VmData:	    4748 kB
VmStk:	     132 kB
VmExe:	    1080 kB
VmLib:	    3400 kB
VmPTE:	      56 kB
VmPMD:	      12 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
Threads:	1
SigQ:	1/14456
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000001001000
SigCgt:	0000000000000002
CapInh:	0000000000000000
CapPrm:	0000000000000000
CapEff:	0000000000000000
CapBnd:	0000003fffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	0
