status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000815	0.000780	0.000000	3360	0	lenny	bash	hello-world
0	0.014339	0.010140	0.004841	4856	1	lenny	bash	abuild-print-help
0	14.871279	11.535440	3.764660	26624	2	lenny	bash	configure.cpython
0	4.009517	2.283251	0.773500	20812	3	lenny	bash	configure.ocaml
0	0.056141	0.041450	0.014945	20048	4	lenny	bash	configure.tcc
0	1.636455	1.218109	0.430832	24088	5	lenny	bash	configure.yash
0	0.000696	0.000663	0.000000	1664	6	lenny	dash	hello-world
0	0.009636	0.009640	0.000499	4064	7	lenny	dash	abuild-print-help
0	15.416048	12.032487	3.902337	26548	8	lenny	dash	configure.cpython
0	4.166229	2.456467	0.755727	20804	9	lenny	dash	configure.ocaml
0	0.052804	0.044795	0.008855	19968	10	lenny	dash	configure.tcc
0	1.582952	1.220356	0.374417	24044	11	lenny	dash	configure.yash
0	0.048171	0.040287	0.007894	16628	12	lenny	bin/osh	hello-world
0	0.583682	0.567948	0.018753	22152	13	lenny	bin/osh	abuild-print-help
0	31.443789	23.183844	10.516067	35380	14	lenny	bin/osh	configure.cpython
0	4.495503	2.817062	0.840064	20780	15	lenny	bin/osh	configure.ocaml
0	0.191484	0.154492	0.040406	20016	16	lenny	bin/osh	configure.tcc
0	2.749846	2.172269	0.654787	24052	17	lenny	bin/osh	configure.yash
0	0.001964	0.001926	0.000000	6108	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	hello-world
0	0.019704	0.016196	0.004311	9560	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	18.682274	14.320789	5.082178	26792	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.cpython
0	3.935435	2.218100	0.784594	20720	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.053591	0.029271	0.025668	19984	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.790149	1.368809	0.446567	23996	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.yash
