status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001037	0.000772	0.000000	3372	144	0	0	8	8	0	2	0	0	lenny	bash	hello-world
0	0.868681	0.668369	0.269678	3332	98321	0	0	8	8	0	1933	54	1	lenny	bash	bin-true
0	15.361231	11.864500	4.002513	26684	2191542	30	0	13488	24504	0	14920	218	2	lenny	bash	configure.cpython
0	15.200556	11.793232	4.313755	29544	2105024	19	0	22488	37736	0	17704	236	3	lenny	bash	configure.util-linux
0	4.204149	2.379342	0.867817	20668	406945	0	0	2248	3704	0	2015	34	4	lenny	bash	configure.ocaml
0	0.047295	0.032550	0.015030	19980	6378	0	0	56	80	0	48	0	5	lenny	bash	configure.tcc
0	1.581898	1.248062	0.345570	23828	231752	3	0	2144	3128	0	905	15	6	lenny	bash	configure.yash
0	0.017934	0.015458	0.002919	4708	2425	0	0	144	8	0	43	0	7	lenny	bash	abuild-print-help
0	0.001032	0.000596	0.000000	1540	71	1	0	232	8	0	3	0	8	lenny	dash	hello-world
0	0.696883	0.514644	0.203108	1564	67139	0	0	0	8	0	1834	83	9	lenny	dash	bin-true
0	13.306966	10.299437	3.274493	26516	1782838	0	0	0	24504	0	14783	160	10	lenny	dash	configure.cpython
0	13.770616	10.527502	3.791239	29784	1706138	0	0	0	37736	0	17341	186	11	lenny	dash	configure.util-linux
0	3.873585	2.210662	0.706533	20672	390657	0	0	0	3704	0	1953	19	12	lenny	dash	configure.ocaml
0	0.038577	0.026881	0.012272	19824	5575	0	0	0	80	0	43	3	13	lenny	dash	configure.tcc
0	1.687989	1.247556	0.451946	23928	222062	0	0	0	3128	0	869	13	14	lenny	dash	configure.yash
0	0.008638	0.007532	0.001491	3956	1160	0	0	0	8	0	33	0	15	lenny	dash	abuild-print-help
0	0.002465	0.002425	0.000000	6800	342	0	0	0	16	0	1	0	16	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	hello-world
0	1.081675	0.775507	0.337122	9184	122683	0	0	0	16	0	1973	22	17	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	bin-true
0	13.650529	10.413609	3.552684	26468	1999902	0	0	0	24512	0	10345	120	18	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	configure.cpython
0	15.431699	10.844488	4.008681	29788	1903614	0	0	0	37744	0	13782	162	19	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	4.108179	2.323405	0.856940	20696	418984	0	0	0	3712	0	1933	20	20	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.044702	0.038164	0.007297	19964	6475	0	0	0	88	0	36	0	21	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.631066	1.183988	0.456873	23900	227317	0	0	0	3136	0	761	10	22	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.029851	0.025141	0.005640	9652	3062	0	0	0	16	0	36	2	23	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	abuild-print-help
