status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000782	0.000747	0.000000	3276	0	lenny	bash	hello-world
0	0.017089	0.017637	0.000230	4812	1	lenny	bash	abuild-print-help
0	15.069026	11.746440	3.774081	26688	2	lenny	bash	configure.cpython
0	3.708490	2.069776	0.703982	20780	3	lenny	bash	configure.ocaml
0	0.058963	0.048025	0.011959	20016	4	lenny	bash	configure.tcc
0	1.660387	1.272044	0.403626	24048	5	lenny	bash	configure.yash
0	0.000447	0.000413	0.000000	1644	6	lenny	dash	hello-world
0	0.007413	0.007836	0.000000	3916	7	lenny	dash	abuild-print-help
0	14.989068	11.771094	3.708009	26580	8	lenny	dash	configure.cpython
0	3.928446	2.252182	0.713939	20712	9	lenny	dash	configure.ocaml
0	0.051055	0.042960	0.008867	20052	10	lenny	dash	configure.tcc
0	1.618493	1.192826	0.437369	24000	11	lenny	dash	configure.yash
0	0.054860	0.039433	0.015432	17284	12	lenny	bin/osh	hello-world
0	0.587160	0.564860	0.025626	22700	13	lenny	bin/osh	abuild-print-help
0	32.540357	24.289937	10.545884	35864	14	lenny	bin/osh	configure.cpython
0	4.644503	2.803832	1.010472	20780	15	lenny	bin/osh	configure.ocaml
0	0.194459	0.153842	0.044055	19980	16	lenny	bin/osh	configure.tcc
0	2.589779	2.025768	0.635297	24068	17	lenny	bin/osh	configure.yash
0	0.001987	0.001952	0.000000	6464	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.21.0/_bin/cxx-opt-sh/osh	hello-world
0	0.019090	0.019382	0.000517	9708	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.21.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	16.831106	12.949120	4.479850	26616	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.21.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.325638	2.404520	0.989603	20820	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.21.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.043230	0.023748	0.020656	19948	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.21.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.695967	1.302400	0.418230	24096	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.21.0/_bin/cxx-opt-sh/osh	configure.yash
