status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000807	0.000000	0.000770	3288	135	0	0	0	8	0	1	0	0	lenny	bash	hello-world
0	0.901980	0.648812	0.316930	3272	96271	0	0	0	8	0	1944	69	1	lenny	bash	bin-true
0	14.517858	11.305161	3.689829	26576	2176493	0	0	0	29904	0	14790	198	2	lenny	bash	configure.cpython
0	15.290581	11.665512	4.389476	29600	2119861	0	0	0	41008	0	17590	207	3	lenny	bash	configure.util-linux
0	3.952816	2.228992	0.746184	20676	406100	0	0	0	3712	0	1962	30	4	lenny	bash	configure.ocaml
0	0.056282	0.052283	0.005008	19944	6327	0	0	0	96	0	45	1	5	lenny	bash	configure.tcc
0	1.703026	1.267289	0.452627	23888	231610	0	0	0	3528	0	872	11	6	lenny	bash	configure.yash
0	0.025250	0.025732	0.000508	4812	2549	0	0	0	16	0	45	0	7	lenny	bash	abuild-print-help
0	0.000558	0.000000	0.000557	1616	66	0	0	0	8	0	1	0	8	lenny	dash	hello-world
0	0.359771	0.293437	0.073604	1724	67163	0	0	0	8	0	1689	317	9	lenny	dash	bin-true
0	15.050707	11.585642	3.973676	26688	2189068	0	0	0	29968	0	15012	207	10	lenny	dash	configure.cpython
0	16.401004	12.232935	5.018955	29772	2275483	0	0	0	41200	0	16527	203	11	lenny	dash	configure.util-linux
0	3.776620	2.146844	0.662028	20712	390034	0	0	0	3704	0	1951	19	12	lenny	dash	configure.ocaml
0	0.035315	0.025250	0.010557	19852	5558	0	0	0	80	0	43	4	13	lenny	dash	configure.tcc
0	1.543052	1.122287	0.431331	23972	221951	0	0	0	3128	0	866	11	14	lenny	dash	configure.yash
0	0.006187	0.006127	0.000529	4064	1144	0	0	0	8	0	31	0	15	lenny	dash	abuild-print-help
0	0.046657	0.042690	0.003830	18720	3676	0	0	0	8	0	5	2	16	lenny	bin/osh	hello-world
0	1.585005	1.227288	0.528111	18656	800805	0	0	0	8	0	2002	6	17	lenny	bin/osh	bin-true
0	30.129927	22.661201	9.452551	26684	6364028	0	0	0	24504	0	13736	133	18	lenny	bin/osh	configure.cpython
0	31.306783	24.754539	7.674063	29716	5622059	0	0	0	37776	0	15727	198	19	lenny	bin/osh	configure.util-linux
0	4.551112	2.659525	1.034957	20760	655092	0	0	0	3720	0	1926	23	20	lenny	bin/osh	configure.ocaml
0	0.174670	0.146725	0.030478	19964	24196	0	0	0	80	0	44	5	21	lenny	bin/osh	configure.tcc
0	2.632690	2.020868	0.659221	24024	372566	0	0	0	3128	0	847	12	22	lenny	bin/osh	configure.yash
0	0.478803	0.455604	0.025677	22920	23781	0	0	0	8	0	41	7	23	lenny	bin/osh	abuild-print-help
0	0.001875	0.001840	0.000000	6580	334	0	0	0	16	0	1	0	24	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	hello-world
0	0.652969	0.504818	0.162361	9240	122908	0	0	0	16	0	1918	144	25	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	bin-true
0	15.934660	12.015141	4.285598	26588	2255084	0	0	0	24512	0	13719	192	26	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.cpython
0	16.538599	12.041356	4.916615	29884	2283112	0	0	0	37744	0	16033	198	27	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	4.054978	2.236277	0.895765	20796	422765	0	0	0	3712	0	1948	23	28	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.040617	0.032781	0.008560	19864	6884	0	0	0	88	0	43	0	29	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.565905	1.162296	0.414322	23988	235474	0	0	0	3136	0	855	11	30	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.029285	0.029848	0.000395	9488	3177	0	0	0	16	0	38	0	31	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	abuild-print-help
