Name:	osh
Umask:	0002
State:	R (running)
Tgid:	22983
Ngid:	0
Pid:	22983
PPid:	22982
TracerPid:	0
Uid:	1000	1000	1000	1000
Gid:	1000	1000	1000	1000
FDSize:	128
Groups:	4 24 27 30 46 113 128 1000 
NStgid:	22983
NSpid:	22983
NSpgid:	1241
NSsid:	22068
VmPeak:	   31352 kB
VmSize:	   31352 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   10704 kB
VmRSS:	   10704 kB
RssAnon:	    7080 kB
RssFile:	    3624 kB
RssShmem:	       0 kB
VmData:	    7324 kB
VmStk:	     132 kB
VmExe:	     936 kB
VmLib:	    3608 kB
VmPTE:	      80 kB
VmPMD:	      12 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
Threads:	1
SigQ:	1/95989
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000001001002
SigCgt:	0000000008000000
CapInh:	0000000000000000
CapPrm:	0000000000000000
CapEff:	0000000000000000
CapBnd:	0000003fffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Cpus_allowed:	ff
Cpus_allowed_list:	0-7
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	427
nonvoluntary_ctxt_switches:	42
