status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000832	0.000797	0.000000	3232	0	lenny	bash	hello-world
0	0.015626	0.015101	0.001255	4820	1	lenny	bash	abuild-print-help
0	15.595563	11.797134	4.261705	26624	2	lenny	bash	configure.cpython
0	4.240811	2.395512	0.907329	20792	3	lenny	bash	configure.ocaml
0	0.049028	0.030363	0.018661	19940	4	lenny	bash	configure.tcc
0	1.589711	1.201429	0.396875	24084	5	lenny	bash	configure.yash
0	0.000585	0.000555	0.000000	1752	6	lenny	dash	hello-world
0	0.008705	0.009206	0.000000	3828	7	lenny	dash	abuild-print-help
0	15.185103	11.673307	4.016390	26520	8	lenny	dash	configure.cpython
0	3.730251	1.960453	0.803766	20704	9	lenny	dash	configure.ocaml
0	0.043700	0.021501	0.022838	19968	10	lenny	dash	configure.tcc
0	1.621695	1.215951	0.416000	23988	11	lenny	dash	configure.yash
0	0.046479	0.038021	0.008308	16528	12	lenny	bin/osh	hello-world
0	0.605538	0.583379	0.025579	21876	13	lenny	bin/osh	abuild-print-help
0	33.662189	24.472001	11.498740	35552	14	lenny	bin/osh	configure.cpython
0	4.803035	2.926478	1.065626	20720	15	lenny	bin/osh	configure.ocaml
0	0.215195	0.187249	0.031591	20052	16	lenny	bin/osh	configure.tcc
0	2.531858	1.919189	0.684236	23984	17	lenny	bin/osh	configure.yash
0	0.002115	0.000000	0.002072	5932	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.16.0/_bin/cxx-opt-sh/osh	hello-world
0	0.026689	0.024131	0.003490	9504	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.16.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	19.276304	14.282871	5.673748	26568	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.16.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.176183	2.398905	0.840373	20772	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.16.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.073934	0.050191	0.025458	20056	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.16.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.592667	1.187278	0.428454	24248	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.16.0/_bin/cxx-opt-sh/osh	configure.yash
