status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000987	0.000749	0.000000	3368	143	0	0	8	8	0	2	0	0	lenny	bash	hello-world
0	0.825013	0.680080	0.206991	3232	100210	0	0	8	8	0	1965	68	1	lenny	bash	bin-true
0	15.247628	11.905504	3.835123	26760	2195806	31	0	13056	24504	0	14941	226	2	lenny	bash	configure.cpython
0	16.132509	12.263738	4.583940	29848	2106201	19	0	30680	37736	0	17880	231	3	lenny	bash	configure.util-linux
0	4.068048	2.205076	0.917029	20608	406825	0	0	2240	3704	0	2021	27	4	lenny	bash	configure.ocaml
0	0.035954	0.028342	0.007596	19912	6365	0	0	56	80	0	46	5	5	lenny	bash	configure.tcc
0	1.556551	1.169936	0.397427	23856	231543	2	0	2096	3128	0	901	7	6	lenny	bash	configure.yash
0	0.018347	0.011964	0.006848	4748	2424	0	0	144	8	0	41	0	7	lenny	bash	abuild-print-help
0	0.000994	0.000551	0.000000	1648	71	1	0	232	8	0	3	0	8	lenny	dash	hello-world
0	0.742627	0.570283	0.198046	1680	68175	0	0	0	8	0	1885	39	9	lenny	dash	bin-true
0	13.756178	10.578969	3.445842	26728	1782085	0	0	0	24504	0	14645	134	10	lenny	dash	configure.cpython
0	14.284343	10.819468	3.964764	29660	1706054	0	0	0	37736	0	17387	199	11	lenny	dash	configure.util-linux
0	4.114533	2.316771	0.832177	20860	390828	0	0	0	3704	0	1941	30	12	lenny	dash	configure.ocaml
0	0.039824	0.031438	0.008951	19912	5569	0	0	0	80	0	44	5	13	lenny	dash	configure.tcc
0	1.461943	1.136542	0.336168	23856	222019	0	0	0	3128	0	870	12	14	lenny	dash	configure.yash
0	0.009159	0.005426	0.004183	4016	1168	0	0	0	8	0	38	0	15	lenny	dash	abuild-print-help
0	0.002585	0.002555	0.000000	6700	341	0	0	0	16	0	1	0	16	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	hello-world
0	0.621498	0.478436	0.157631	9212	117122	0	0	0	16	0	1919	185	17	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	bin-true
0	13.972564	10.677503	3.620006	26664	1985221	0	0	0	24512	0	10466	138	18	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.cpython
0	14.863331	11.012793	4.239932	29836	1893396	0	0	0	37744	0	13582	184	19	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.986776	2.257127	0.791884	20680	416972	0	0	8	3712	0	1935	25	20	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.049858	0.042431	0.008136	19864	6455	0	0	0	88	0	37	0	21	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.535896	1.164469	0.381527	23896	227322	0	0	0	3136	0	761	8	22	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.021579	0.015310	0.006997	9548	3067	0	0	0	16	0	36	0	23	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	abuild-print-help
