status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000873	0.000863	0.000000	3440	162	0	0	0	8	0	1	0	0	hoover	bash	hello-world
0	0.577778	0.469375	0.134426	3484	103555	0	0	0	8	0	1985	97	1	hoover	bash	bin-true
0	13.751651	8.762476	3.250519	32632	1886327	9	0	1256	25288	0	14056	1657	2	hoover	bash	configure.cpython
0	11.853588	8.576594	2.995167	36712	1758228	40	0	26744	35928	0	19419	1675	3	hoover	bash	configure.util-linux
0	3.203051	1.592873	0.603951	26100	339978	0	0	1728	4472	0	2072	310	4	hoover	bash	configure.ocaml
0	0.037406	0.033235	0.003233	25756	5191	0	0	64	88	0	47	7	5	hoover	bash	configure.tcc
0	1.459686	1.004320	0.368292	32688	177614	5	0	864	3616	0	904	190	6	hoover	bash	configure.yash
0	0.011640	0.004864	0.007081	4972	2494	0	0	0	8	0	37	4	7	hoover	bash	abuild-print-help
0	0.000680	0.000000	0.000621	1752	90	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.233752	0.205593	0.028499	1684	51480	0	0	0	8	0	2901	57	9	hoover	dash	bin-true
0	12.180272	8.675939	2.938299	32584	1892123	2	0	0	25288	0	14036	1566	10	hoover	dash	configure.cpython
0	11.926915	8.666996	3.472418	36888	1923166	0	0	520	35928	0	17177	1637	11	hoover	dash	configure.util-linux
0	3.139348	1.591279	0.543651	26028	321997	0	0	0	4472	0	2105	282	12	hoover	dash	configure.ocaml
0	0.030582	0.026491	0.003550	25844	4357	0	0	0	88	0	47	7	13	hoover	dash	configure.tcc
0	1.261505	0.912723	0.336019	32688	164236	0	0	0	3616	0	999	168	14	hoover	dash	configure.yash
0	0.007088	0.003516	0.003803	4392	1249	0	0	0	8	0	37	0	15	hoover	dash	abuild-print-help
0	0.037173	0.024860	0.012085	17024	3602	0	0	0	8	0	5	1	16	hoover	bin/osh	hello-world
0	1.923937	1.255791	0.838554	17204	797786	0	0	0	8	0	1990	236	17	hoover	bin/osh	bin-true
0	24.790404	18.037864	8.085451	32716	6101783	0	0	512	25288	0	12845	2666	18	hoover	bin/osh	configure.cpython
0	26.306012	19.884459	6.986301	36644	5095014	0	0	1536	35928	0	17343	2634	19	hoover	bin/osh	configure.util-linux
0	3.920693	2.109087	0.939988	26044	584545	0	0	0	4472	0	1935	381	20	hoover	bin/osh	configure.ocaml
0	0.161651	0.117380	0.046539	25728	22696	0	0	0	88	0	44	11	21	hoover	bin/osh	configure.tcc
0	1.942869	1.428933	0.528549	32568	320552	0	0	0	3616	0	864	262	22	hoover	bin/osh	configure.yash
0	0.393940	0.367711	0.028209	21616	23406	0	0	0	8	0	41	48	23	hoover	bin/osh	abuild-print-help
0	0.002303	0.002291	0.000000	7052	409	0	0	0	16	0	1	0	24	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	hello-world
0	1.160901	0.750092	0.409606	9516	139491	0	0	0	16	0	1992	187	25	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	bin-true
0	11.997668	8.813672	3.191347	32772	2042182	0	0	0	25296	0	12845	1543	26	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	configure.cpython
0	11.670315	8.415661	3.248881	36812	1931994	0	0	488	35936	0	17583	1467	27	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.307671	1.727641	0.569223	26248	360740	0	0	0	4480	0	2001	373	28	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.037959	0.034831	0.002619	25736	5993	0	0	0	96	0	41	10	29	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.345940	0.950487	0.382836	32564	185430	0	0	0	3632	0	860	188	30	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.018429	0.013064	0.005518	9732	3410	0	0	0	16	0	35	0	31	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.23.0/_bin/cxx-opt-sh/osh	abuild-print-help
