status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.002174	0.002138	0.000000	3348	0	broome	bash	hello-world
0	0.038662	0.029498	0.010754	4864	1	broome	bash	abuild-print-help
0	26.922086	19.579563	8.242615	26532	2	broome	bash	configure.cpython
0	6.193548	3.746767	1.536349	20904	3	broome	bash	configure.ocaml
0	0.091611	0.071013	0.021808	20068	4	broome	bash	configure.tcc
0	3.103966	2.270885	0.851014	24068	5	broome	bash	configure.yash
0	0.001164	0.001097	0.000000	1680	6	broome	dash	hello-world
0	0.018256	0.014457	0.004261	3836	7	broome	dash	abuild-print-help
0	27.012393	19.754287	8.185299	26512	8	broome	dash	configure.cpython
0	6.032545	3.609861	1.464160	20784	9	broome	dash	configure.ocaml
0	0.078604	0.060280	0.018997	19936	10	broome	dash	configure.tcc
0	3.013685	2.091477	0.926233	23956	11	broome	dash	configure.yash
0	0.068406	0.052678	0.015714	16760	12	broome	bin/osh	hello-world
0	0.851269	0.812663	0.045351	24120	13	broome	bin/osh	abuild-print-help
0	65.606034	42.545770	27.750649	57268	14	broome	bin/osh	configure.cpython
0	7.912867	5.080136	2.258826	21936	15	broome	bin/osh	configure.ocaml
0	0.359230	0.290029	0.076528	20040	16	broome	bin/osh	configure.tcc
0	4.681030	3.403205	1.402426	24196	17	broome	bin/osh	configure.yash
0	0.006264	0.000000	0.006232	6456	18	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	hello-world
0	0.058656	0.036922	0.023458	10860	19	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	33.850529	23.064661	12.449287	33968	20	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.cpython
0	6.291852	3.751239	1.629696	20788	21	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.096316	0.078408	0.019753	20008	22	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.tcc
0	3.205067	2.336985	0.898145	24208	23	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.yash
