status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000761	0.000726	0.000000	3292	142	0	0	0	8	0	1	0	0	lenny	bash	hello-world
0	0.796476	0.596661	0.262682	3364	99357	0	0	0	8	0	1978	42	1	lenny	bash	bin-true
0	15.255944	11.591137	4.201636	26580	2196154	0	0	0	24504	0	14835	186	2	lenny	bash	configure.cpython
0	15.442813	11.878397	4.371111	29780	2104914	0	0	0	37736	0	17489	226	3	lenny	bash	configure.util-linux
0	4.070257	2.336540	0.801411	20756	406819	0	0	0	3704	0	1953	27	4	lenny	bash	configure.ocaml
0	0.047604	0.028176	0.020337	19944	6382	0	0	0	80	0	42	3	5	lenny	bash	configure.tcc
0	1.710045	1.300509	0.426582	24128	232034	0	0	0	3128	0	873	10	6	lenny	bash	configure.yash
0	0.015573	0.009922	0.006461	4936	2453	0	0	0	8	0	41	0	7	lenny	bash	abuild-print-help
0	0.000472	0.000441	0.000000	1656	73	0	0	0	8	0	1	0	8	lenny	dash	hello-world
0	0.744983	0.561911	0.205662	1640	68190	0	0	0	8	0	1886	56	9	lenny	dash	bin-true
0	13.459776	10.207040	3.522917	26752	1783829	0	0	0	24504	0	14724	120	10	lenny	dash	configure.cpython
0	14.383319	10.904869	3.962943	29780	1706456	0	0	0	37736	0	17334	161	11	lenny	dash	configure.util-linux
0	3.971983	2.192398	0.798519	20744	390026	0	0	0	3704	0	1958	29	12	lenny	dash	configure.ocaml
0	0.039923	0.028918	0.011628	20008	5562	0	0	0	80	0	41	3	13	lenny	dash	configure.tcc
0	1.664616	1.224517	0.451906	24116	221994	0	0	0	3128	0	869	4	14	lenny	dash	configure.yash
0	0.010480	0.009560	0.001415	3904	1163	0	0	0	8	0	35	0	15	lenny	dash	abuild-print-help
0	0.066256	0.053669	0.012569	18300	3755	0	0	0	8	0	7	4	16	lenny	bin/osh	hello-world
0	1.752650	1.328154	0.593745	18744	847227	0	0	0	8	0	1997	25	17	lenny	bin/osh	bin-true
0	31.239538	23.845308	9.372786	26800	6553352	0	0	0	24528	0	13631	130	18	lenny	bin/osh	configure.cpython
0	33.041386	26.667383	7.432208	29812	5827781	0	0	0	37776	0	15717	155	19	lenny	bin/osh	configure.util-linux
0	4.191750	2.503075	0.857850	20928	667635	0	0	0	3704	0	1920	20	20	lenny	bin/osh	configure.ocaml
0	0.189136	0.179693	0.012048	19996	25072	0	0	0	80	0	44	4	21	lenny	bin/osh	configure.tcc
0	2.303888	1.786459	0.559631	23996	376184	0	0	0	3128	0	850	13	22	lenny	bin/osh	configure.yash
0	0.541242	0.530229	0.013518	23136	24357	0	0	0	8	0	41	4	23	lenny	bin/osh	abuild-print-help
0	0.001972	0.001937	0.000000	6800	340	0	0	0	16	0	1	0	24	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	hello-world
0	1.023566	0.741055	0.312558	9268	117962	0	0	0	16	0	1964	28	25	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	bin-true
0	16.032366	11.934869	4.465524	26760	2295865	0	0	0	24512	0	13560	204	26	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.cpython
0	16.981354	12.184169	5.196875	29876	2323431	0	0	0	37744	0	16078	190	27	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.952591	2.168023	0.837030	20776	424331	0	0	0	3712	0	1943	44	28	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.040705	0.032342	0.009035	20016	6855	0	0	0	88	0	41	0	29	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.702412	1.292972	0.421205	23912	235130	0	0	0	3136	0	854	8	30	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.025373	0.025933	0.000356	9468	3176	0	0	0	16	0	38	0	31	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	abuild-print-help
