status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000980	0.000000	0.000902	3336	0	hoover	bash	hello-world
0	0.011168	0.004258	0.006710	4908	1	hoover	bash	abuild-print-help
0	11.293606	8.433808	2.898308	32756	2	hoover	bash	configure.cpython
0	3.225537	1.609135	0.623401	26024	3	hoover	bash	configure.ocaml
0	0.035658	0.024681	0.011036	25912	4	hoover	bash	configure.tcc
0	1.324621	0.945683	0.372384	32608	5	hoover	bash	configure.yash
0	0.000588	0.000000	0.000520	1708	6	hoover	dash	hello-world
0	0.007348	0.006255	0.001022	4324	7	hoover	dash	abuild-print-help
0	11.254060	8.306146	3.008263	32640	8	hoover	dash	configure.cpython
0	3.117679	1.535039	0.565053	26176	9	hoover	dash	configure.ocaml
0	0.032068	0.023137	0.009111	25752	10	hoover	dash	configure.tcc
0	1.307124	0.973817	0.324242	32624	11	hoover	dash	configure.yash
0	0.034284	0.017473	0.016703	16028	12	hoover	bin/osh	hello-world
0	0.400793	0.377984	0.025461	21404	13	hoover	bin/osh	abuild-print-help
0	27.177923	18.426027	10.447539	34592	14	hoover	bin/osh	configure.cpython
0	4.606095	2.268712	0.984111	26216	15	hoover	bin/osh	configure.ocaml
0	0.162033	0.133586	0.023093	25852	16	hoover	bin/osh	configure.tcc
0	2.000174	1.453566	0.582797	32640	17	hoover	bin/osh	configure.yash
0	0.002436	0.002061	0.000000	6356	18	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	hello-world
0	0.019073	0.018207	0.001290	9828	19	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	14.007418	10.005964	4.290537	32988	20	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.cpython
0	3.231786	1.535201	0.703609	25980	21	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.043419	0.032358	0.011670	25708	22	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.483998	1.097709	0.388678	32608	23	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.17.0/_bin/cxx-opt-sh/osh	configure.yash
