status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000943	0.000865	0.000000	3480	169	0	0	0	8	0	1	0	0	hoover	bash	hello-world
0	0.819445	0.584893	0.248668	3356	116237	0	0	0	8	0	1994	87	1	hoover	bash	bin-true
0	14.737231	9.454658	3.456053	32768	1933775	11	0	504	25304	0	14084	1220	2	hoover	bash	configure.cpython
0	14.954520	9.748301	3.883198	36628	1793677	18	0	1480	35952	0	18978	1230	3	hoover	bash	configure.util-linux
0	3.824864	1.701823	0.774503	26148	345566	1	0	80	4472	0	2036	169	4	hoover	bash	configure.ocaml
0	0.039260	0.028819	0.008999	25988	5402	0	0	0	88	0	41	6	5	hoover	bash	configure.tcc
0	1.776298	1.077576	0.419523	32792	182212	2	0	80	3640	0	888	174	6	hoover	bash	configure.yash
0	0.011898	0.009885	0.002096	5056	2606	0	0	0	8	0	38	1	7	hoover	bash	abuild-print-help
0	0.000608	0.000597	0.000000	1632	91	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.701202	0.524497	0.167355	1636	86162	0	0	0	8	0	1984	83	9	hoover	dash	bin-true
0	13.224270	8.569479	2.873992	32784	1562703	0	0	0	25296	0	14043	1255	10	hoover	dash	configure.cpython
0	13.967811	8.779161	3.318487	36616	1424493	1	0	0	35952	0	18889	1148	11	hoover	dash	configure.util-linux
0	3.588520	1.699715	0.628510	25988	330010	0	0	0	4472	0	2020	302	12	hoover	dash	configure.ocaml
0	0.038803	0.032994	0.002734	25736	4639	0	0	0	88	0	40	7	13	hoover	dash	configure.tcc
0	1.577862	0.957670	0.427743	32804	171298	0	0	0	3640	0	884	122	14	hoover	dash	configure.yash
0	0.006974	0.004037	0.003043	4224	1354	0	0	0	8	0	37	0	15	hoover	dash	abuild-print-help
0	0.001985	0.001903	0.000000	7212	410	0	0	0	16	0	1	0	16	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	hello-world
0	1.385831	0.849942	0.498425	9816	141981	0	0	0	16	0	2000	185	17	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	bin-true
0	12.523445	8.331849	3.246137	32652	1765641	0	0	0	25304	0	9693	852	18	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh	configure.cpython
