status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001192	0.000984	0.000000	3320	163	0	0	8	8	0	2	0	0	hoover	bash	hello-world
0	0.973998	0.683383	0.320493	3436	103493	2	0	56	8	0	1995	144	1	hoover	bash	bin-true
0	11.597505	8.438636	3.059702	32632	1882343	440	0	62160	25288	0	14635	1185	2	hoover	bash	configure.cpython
0	12.272896	8.928149	3.426815	36520	1758944	130	0	35712	35952	0	19506	1555	3	hoover	bash	configure.util-linux
0	3.272025	1.720808	0.545828	25888	340661	2	0	1624	4472	0	2082	237	4	hoover	bash	configure.ocaml
0	0.034706	0.019010	0.015240	25680	5180	0	0	56	88	0	46	15	5	hoover	bash	configure.tcc
0	1.342888	0.942200	0.383047	31928	179033	11	0	1760	3640	0	908	126	6	hoover	bash	configure.yash
0	0.011299	0.008018	0.003545	4952	2457	0	0	0	8	0	39	0	7	hoover	bash	abuild-print-help
0	0.000587	0.000518	0.000000	1720	89	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.238682	0.207426	0.027725	1716	51487	0	0	0	8	0	2921	48	9	hoover	dash	bin-true
0	11.460172	8.445560	3.086665	32744	1882354	0	0	0	25288	0	14046	1314	10	hoover	dash	configure.cpython
0	12.390241	9.147643	3.499594	36428	1921198	0	0	0	35952	0	17075	1599	11	hoover	dash	configure.util-linux
0	3.222350	1.607887	0.600451	25948	321848	0	0	0	4472	0	2093	263	12	hoover	dash	configure.ocaml
0	0.033348	0.020310	0.012519	25720	4355	0	0	0	88	0	47	10	13	hoover	dash	configure.tcc
0	1.318231	0.961909	0.340245	32504	164875	0	0	0	3640	0	999	139	14	hoover	dash	configure.yash
0	0.006807	0.003888	0.002686	4244	1267	0	0	0	8	0	38	4	15	hoover	dash	abuild-print-help
0	0.054116	0.030896	0.018782	18124	3836	6	0	1120	8	0	18	3	16	hoover	bin/osh	hello-world
0	1.995622	1.321757	0.849857	18188	802696	0	0	0	8	0	1995	170	17	hoover	bin/osh	bin-true
0	25.524911	18.020192	8.803521	32548	6103398	0	0	0	25288	0	12842	2271	18	hoover	bin/osh	configure.cpython
0	27.394751	20.179541	7.770770	36356	5116641	0	0	0	35952	0	17344	2107	19	hoover	bin/osh	configure.util-linux
0	3.987669	2.252812	0.876529	26044	590255	0	0	0	4472	0	1935	372	20	hoover	bin/osh	configure.ocaml
0	0.173418	0.145584	0.029553	25788	23427	0	0	0	88	0	45	6	21	hoover	bin/osh	configure.tcc
0	2.023522	1.533304	0.509709	32500	320235	0	0	0	3640	0	863	230	22	hoover	bin/osh	configure.yash
0	0.395476	0.369993	0.024983	22652	24108	0	0	0	8	0	40	36	23	hoover	bin/osh	abuild-print-help
0	0.001984	0.001914	0.000000	7000	402	0	0	0	16	0	1	0	24	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	hello-world
0	0.709918	0.500492	0.206165	9572	142659	0	0	0	16	0	1979	141	25	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	bin-true
0	12.211840	8.818784	3.399283	32664	2040333	0	0	0	25296	0	12820	1642	26	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.cpython
0	12.752659	9.057920	3.669147	36496	1908105	0	0	0	35960	0	17511	1860	27	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.333737	1.728294	0.612006	26124	360269	0	0	0	4480	0	2003	286	28	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.038321	0.031851	0.006205	25708	6057	0	0	0	96	0	41	2	29	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.423256	1.007337	0.407553	32528	185271	0	0	0	3648	0	855	94	30	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.016663	0.015718	0.001250	9864	3464	0	0	0	16	0	38	1	31	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.26.0/_bin/cxx-opt-sh/osh	abuild-print-help
