status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001174	0.000914	0.000000	3188	141	0	0	8	8	0	2	0	0	lenny	bash	hello-world
0	0.901161	0.669949	0.303435	3388	98283	0	0	8	8	0	1986	25	1	lenny	bash	bin-true
0	15.374146	11.794635	4.081408	26632	2195859	30	0	13232	24504	0	14967	167	2	lenny	bash	configure.cpython
0	15.418892	11.823773	4.426517	29664	2102558	20	0	22704	37736	0	17733	210	3	lenny	bash	configure.util-linux
0	4.076893	2.320474	0.809092	20692	406217	0	0	2256	3704	0	2011	21	4	lenny	bash	configure.ocaml
0	0.049396	0.034897	0.014794	19876	6390	0	0	56	80	0	51	0	5	lenny	bash	configure.tcc
0	1.668933	1.209193	0.471847	24016	231642	3	0	2152	3128	0	904	12	6	lenny	bash	configure.yash
0	0.020624	0.016767	0.004425	4772	2458	0	0	144	8	0	42	0	7	lenny	bash	abuild-print-help
0	0.001119	0.000689	0.000000	1632	73	1	0	232	8	0	3	0	8	lenny	dash	hello-world
0	0.288678	0.242566	0.049420	1576	66273	0	0	0	8	0	1616	346	9	lenny	dash	bin-true
0	13.571997	10.441616	3.396565	26644	1782798	0	0	0	24504	0	14748	150	10	lenny	dash	configure.cpython
0	13.731675	10.581709	3.628593	29708	1702725	0	0	0	37736	0	17314	209	11	lenny	dash	configure.util-linux
0	3.837754	2.126862	0.744383	20636	390069	0	0	0	3704	0	1938	27	12	lenny	dash	configure.ocaml
0	0.044674	0.037527	0.007812	19812	5563	0	0	0	80	0	43	0	13	lenny	dash	configure.tcc
0	1.632244	1.253604	0.390002	23912	222107	0	0	8	3136	0	866	6	14	lenny	dash	configure.yash
0	0.008246	0.007572	0.001078	3852	1172	0	0	0	8	0	36	0	15	lenny	dash	abuild-print-help
0	0.002302	0.002268	0.000000	6824	345	0	0	0	16	0	1	0	16	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	hello-world
0	1.026607	0.724737	0.330811	9176	122992	0	0	0	16	0	1950	26	17	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	bin-true
0	13.425156	10.406839	3.321477	26560	1994902	0	0	336	24512	0	10485	115	18	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.cpython
0	15.469549	10.990922	4.027025	29876	1906263	0	0	0	37744	0	13815	160	19	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.910424	2.126716	0.830336	20668	419851	0	0	0	3712	0	1929	31	20	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.044832	0.031297	0.014344	20040	6469	0	0	0	88	0	38	1	21	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.613752	1.253697	0.370767	23852	227533	0	0	0	3136	0	762	7	22	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.028748	0.023129	0.006484	9600	3050	0	0	0	16	0	36	0	23	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	0.002994	0.002955	0.000000	6752	342	0	0	0	16	0	1	0	24	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	hello-world
0	0.911912	0.689909	0.248722	9444	122620	0	0	0	16	0	1941	39	25	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	bin-true
0	13.663765	10.433308	3.538573	26616	1995485	0	0	0	24512	0	10543	111	26	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.cpython
0	15.329081	10.836262	3.973601	29816	1901821	0	0	0	37744	0	13788	168	27	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.util-linux
0	3.904728	2.149677	0.826971	20664	419203	0	0	0	3712	0	1930	18	28	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.ocaml
0	0.044782	0.042952	0.002595	19896	6477	0	0	0	88	0	37	0	29	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.tcc
0	1.708445	1.268110	0.451128	23928	227804	0	0	0	3136	0	758	8	30	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.yash
0	0.027629	0.028068	0.000432	9668	3074	0	0	0	16	0	35	0	31	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	abuild-print-help
0	0.001468	0.001428	0.000000	4084	183	0	0	0	8	0	1	0	32	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	hello-world
0	0.927369	0.665004	0.291477	6704	116487	0	0	0	8	0	1971	38	33	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	bin-true
0	13.530110	10.430261	3.394293	26524	1995171	0	0	0	24504	0	10367	127	34	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.cpython
0	15.542753	10.740308	4.010565	29708	1897913	0	0	0	37736	0	13786	147	35	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.util-linux
0	4.197773	2.437827	0.817455	20780	418509	0	0	0	3704	0	1929	23	36	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.ocaml
0	0.040378	0.030689	0.010371	19808	6302	0	0	0	80	0	34	3	37	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.tcc
0	1.604010	1.168200	0.446150	23852	227017	0	0	0	3128	0	760	12	38	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.yash
0	0.024626	0.018956	0.006461	7032	2853	0	0	0	8	0	34	0	39	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	abuild-print-help
