status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001462	0.001197	0.000000	3328	167	0	0	8	8	0	2	0	0	hoover	bash	hello-world
0	0.804505	0.575128	0.246000	3416	114658	0	0	16	8	0	1994	109	1	hoover	bash	bin-true
0	13.390607	9.151125	3.331693	32296	1927636	342	0	53528	25288	0	14628	1033	2	hoover	bash	configure.cpython
0	13.016286	9.368961	3.602400	36376	1787349	122	0	41696	35952	0	19484	1260	3	hoover	bash	configure.util-linux
0	3.608695	1.764528	0.708053	25860	346165	1	0	2712	4472	0	2101	162	4	hoover	bash	configure.ocaml
0	0.098345	0.047849	0.008445	25776	5385	0	0	56	88	0	46	1	5	hoover	bash	configure.tcc
0	1.914691	1.025351	0.516264	32564	181088	11	0	1848	3640	0	919	113	6	hoover	bash	configure.yash
0	0.012915	0.012937	0.000204	4900	2623	0	0	0	8	0	40	1	7	hoover	bash	abuild-print-help
0	0.000612	0.000592	0.000000	1604	91	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.467342	0.363623	0.105148	1612	83552	0	0	0	8	0	1980	44	9	hoover	dash	bin-true
0	13.716449	8.542694	3.036278	32608	1557422	0	0	0	25288	0	14032	1000	10	hoover	dash	configure.cpython
0	12.944920	8.508231	3.298457	36480	1425979	1	0	2096	35952	0	18939	1129	11	hoover	dash	configure.util-linux
0	3.260014	1.618939	0.622337	25964	329579	0	0	0	4472	0	2002	323	12	hoover	dash	configure.ocaml
0	0.033546	0.024161	0.009018	25652	4632	0	0	0	88	0	43	4	13	hoover	dash	configure.tcc
0	1.355547	0.980813	0.359898	32844	171769	0	0	0	3640	0	883	130	14	hoover	dash	configure.yash
0	0.011078	0.006413	0.000559	4324	1357	0	0	0	8	0	34	1	15	hoover	dash	abuild-print-help
0	0.062775	0.044728	0.004393	18424	3874	13	0	5632	8	0	188	8	16	hoover	bin/osh	hello-world
0	2.035809	1.219742	0.961384	18784	868575	0	0	0	8	0	2006	137	17	hoover	bin/osh	bin-true
0	26.681016	18.632363	9.358229	32492	6315687	0	0	0	25288	0	12836	1906	18	hoover	bin/osh	configure.cpython
0	28.816354	21.112046	8.156929	36316	5340690	0	0	0	35952	0	17379	1895	19	hoover	bin/osh	configure.util-linux
0	4.105007	2.246904	0.985653	25984	605909	0	0	0	4488	0	1947	249	20	hoover	bin/osh	configure.ocaml
0	0.168488	0.130396	0.038668	25800	23964	0	0	0	88	0	46	12	21	hoover	bin/osh	configure.tcc
0	2.053634	1.504204	0.563049	32676	325713	0	0	0	3640	0	861	135	22	hoover	bin/osh	configure.yash
0	0.387913	0.341955	0.047816	23112	24866	0	0	0	8	0	40	3	23	hoover	bin/osh	abuild-print-help
0	0.005018	0.000000	0.002085	7116	408	2	0	120	16	0	2	0	24	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	hello-world
0	1.280032	0.799517	0.466402	9676	138150	2	0	0	16	0	1995	131	25	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	bin-true
0	12.805152	9.258299	3.488939	32548	2077777	0	0	0	25296	0	12847	1155	26	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.cpython
0	13.519713	9.415678	4.031729	36312	1862560	1	0	0	35960	0	17492	1364	27	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.385658	1.670029	0.724184	25908	355079	0	0	0	4480	0	2012	207	28	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.039489	0.029320	0.009959	25720	6092	0	0	0	96	0	41	4	29	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.370897	1.015141	0.338110	32612	186260	0	0	0	3648	0	857	133	30	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.019777	0.014939	0.005191	10012	3534	0	0	0	16	0	33	0	31	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.29.0/_bin/cxx-opt-sh/osh	abuild-print-help
