status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000867	0.000000	0.000833	3280	0	lenny	bash	hello-world
0	0.015096	0.010465	0.005235	4768	1	lenny	bash	abuild-print-help
0	14.904055	11.223422	4.111281	26808	2	lenny	bash	configure.cpython
0	3.928247	2.207073	0.773155	20864	3	lenny	bash	configure.ocaml
0	0.044714	0.039194	0.004988	20108	4	lenny	bash	configure.tcc
0	1.662738	1.277053	0.397161	24156	5	lenny	bash	configure.yash
0	0.000532	0.000000	0.000501	1756	6	lenny	dash	hello-world
0	0.007777	0.007420	0.000891	3952	7	lenny	dash	abuild-print-help
0	14.773735	11.331731	3.929887	26548	8	lenny	dash	configure.cpython
0	3.885014	2.039485	0.892465	20928	9	lenny	dash	configure.ocaml
0	0.036306	0.032799	0.004010	19964	10	lenny	dash	configure.tcc
0	1.664422	1.152309	0.522029	24156	11	lenny	dash	configure.yash
0	0.055406	0.039885	0.015530	16296	12	lenny	bin/osh	hello-world
0	0.540812	0.510825	0.033034	24000	13	lenny	bin/osh	abuild-print-help
0	33.784238	23.684298	12.314274	48768	14	lenny	bin/osh	configure.cpython
0	5.062995	3.024909	1.201268	20740	15	lenny	bin/osh	configure.ocaml
0	0.185049	0.167914	0.020222	19936	16	lenny	bin/osh	configure.tcc
0	2.383041	1.940011	0.506241	24048	17	lenny	bin/osh	configure.yash
0	0.001665	0.001628	0.000000	5084	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.0/_bin/cxx-opt-sh/osh	hello-world
0	0.028563	0.017918	0.011663	13572	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	23.589810	16.550575	8.031911	45912	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.101021	2.286412	0.893524	20776	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.072032	0.055993	0.017551	20108	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.908536	1.393395	0.545883	24064	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.0/_bin/cxx-opt-sh/osh	configure.yash
