Name:	osh
Umask:	0002
State:	R (running)
Tgid:	2793
Ngid:	0
Pid:	2793
PPid:	2792
TracerPid:	0
Uid:	1000	1000	1000	1000
Gid:	1000	1000	1000	1000
FDSize:	64
Groups:	4 24 27 30 46 113 128 1000 
NStgid:	2793
NSpid:	2793
NSpgid:	13466
NSsid:	13366
VmPeak:	   28672 kB
VmSize:	   28668 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   16540 kB
VmRSS:	   16540 kB
RssAnon:	   12588 kB
RssFile:	    3952 kB
RssShmem:	       0 kB
VmData:	   12724 kB
VmStk:	     132 kB
VmExe:	    1252 kB
VmLib:	    3400 kB
VmPTE:	      72 kB
VmPMD:	      12 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
Threads:	1
SigQ:	1/95990
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000001001000
SigCgt:	0000000000000002
CapInh:	0000000000000000
CapPrm:	0000000000000000
CapEff:	0000000000000000
CapBnd:	0000003fffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Cpus_allowed:	ff
Cpus_allowed_list:	0-7
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	428
nonvoluntary_ctxt_switches:	50
