status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000939	0.000776	0.000000	3364	159	0	0	8	8	0	2	0	0	hoover	bash	hello-world
0	1.051269	0.767600	0.313081	3524	106598	2	0	304	8	0	2000	165	1	hoover	bash	bin-true
0	13.480510	9.038876	3.417863	32288	1882367	444	0	70936	25288	0	14588	1169	2	hoover	bash	configure.cpython
0	12.814968	9.235979	3.647164	36192	1753703	104	0	41536	35928	0	19543	1517	3	hoover	bash	configure.util-linux
0	3.345070	1.681501	0.663170	25896	340491	9	0	3368	4472	0	2112	248	4	hoover	bash	configure.ocaml
0	0.039266	0.023280	0.014697	25768	5222	0	0	64	88	0	48	13	5	hoover	bash	configure.tcc
0	1.563087	0.997361	0.441393	32448	180295	11	0	1768	3616	0	915	139	6	hoover	bash	configure.yash
0	0.012172	0.011549	0.000791	4932	2476	0	0	0	8	0	39	0	7	hoover	bash	abuild-print-help
0	0.000550	0.000483	0.000000	1692	92	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.229352	0.203840	0.025799	1612	51491	0	0	0	8	0	2889	44	9	hoover	dash	bin-true
0	13.776149	9.110876	3.489143	32476	1881759	0	0	8	25288	0	14077	1270	10	hoover	dash	configure.cpython
0	14.858207	9.463888	4.519070	36348	1918898	1	0	0	35928	0	17079	1363	11	hoover	dash	configure.util-linux
0	3.249670	1.675663	0.573898	25844	321953	0	0	8	4472	0	2101	208	12	hoover	dash	configure.ocaml
0	0.034221	0.027989	0.006161	25572	4337	0	0	0	88	0	47	0	13	hoover	dash	configure.tcc
0	1.289289	0.924394	0.353407	32484	164322	0	0	0	3616	0	1005	114	14	hoover	dash	configure.yash
0	0.006061	0.005709	0.000419	4160	1254	0	0	0	8	0	35	0	15	hoover	dash	abuild-print-help
0	0.059890	0.043484	0.000000	17416	3655	18	0	8224	8	0	205	2	16	hoover	bin/osh	hello-world
0	1.832464	1.159081	0.843481	17416	812369	0	0	0	8	0	2000	178	17	hoover	bin/osh	bin-true
0	25.975862	18.467011	8.911339	32484	6164813	0	0	8	25288	0	12834	2163	18	hoover	bin/osh	configure.cpython
0	27.458273	20.373484	7.673237	36332	5131136	2	0	208	35944	0	17416	2139	19	hoover	bin/osh	configure.util-linux
0	3.976090	2.189200	0.926888	25976	594349	0	0	0	4504	0	1971	253	20	hoover	bin/osh	configure.ocaml
0	0.170973	0.136666	0.036065	25696	23216	0	0	0	88	0	44	16	21	hoover	bin/osh	configure.tcc
0	1.982495	1.465051	0.537772	32468	320201	0	0	0	3616	0	863	165	22	hoover	bin/osh	configure.yash
0	0.385986	0.361858	0.026049	21976	24205	0	0	0	8	0	41	9	23	hoover	bin/osh	abuild-print-help
0	0.002490	0.002320	0.000000	7024	409	3	0	80	16	0	2	0	24	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	hello-world
0	1.059224	0.689440	0.361717	9528	140286	0	0	0	16	0	1992	150	25	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	bin-true
0	12.453446	9.041906	3.411834	32704	2039231	0	0	16	25296	0	12879	1443	26	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.cpython
0	13.342109	9.341774	3.990425	35380	1916716	1	0	16	35768	0	17533	1534	27	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.488974	1.792913	0.720739	25912	360001	0	0	0	4480	0	2006	237	28	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.040340	0.028722	0.011370	25696	6031	0	0	0	96	0	41	3	29	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.360408	0.881206	0.466383	32692	185269	0	0	0	3632	0	859	119	30	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.018466	0.018454	0.000255	9876	3437	0	0	0	16	0	36	1	31	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.24.0/_bin/cxx-opt-sh/osh	abuild-print-help
