status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001239	0.001160	0.000000	3496	169	0	0	0	8	0	1	0	0	hoover	bash	hello-world
0	0.766773	0.531058	0.254947	3464	114258	0	0	0	8	0	1993	87	1	hoover	bash	bin-true
0	14.876855	9.530384	3.598708	32712	1934544	6	0	576	25288	0	14059	1168	2	hoover	bash	configure.cpython
0	13.496660	9.725628	3.589862	36648	1805696	69	0	28304	35952	0	19371	1302	3	hoover	bash	configure.util-linux
0	3.368364	1.704246	0.668987	26024	345662	1	0	1560	4472	0	2082	261	4	hoover	bash	configure.ocaml
0	0.042677	0.026428	0.013051	25708	5589	0	0	48	80	0	48	1	5	hoover	bash	configure.tcc
0	1.731586	1.067538	0.438670	31956	187131	9	0	1184	3640	0	903	181	6	hoover	bash	configure.yash
0	0.012927	0.005858	0.007253	4908	2622	0	0	0	8	0	38	1	7	hoover	bash	abuild-print-help
0	0.000649	0.000000	0.000551	1608	93	0	0	0	8	0	1	1	8	hoover	dash	hello-world
0	0.824495	0.612551	0.202570	1664	85153	0	0	0	8	0	1984	103	9	hoover	dash	bin-true
0	13.386112	8.663344	3.143075	32600	1558339	0	0	0	25296	0	14036	951	10	hoover	dash	configure.cpython
0	13.347455	8.752838	3.314827	36676	1431043	0	0	0	35952	0	18911	1061	11	hoover	dash	configure.util-linux
0	3.997524	1.752152	0.763027	25968	330048	0	0	0	4472	0	2016	268	12	hoover	dash	configure.ocaml
0	0.034233	0.020329	0.013657	25496	5110	0	0	0	88	0	40	2	13	hoover	dash	configure.tcc
0	1.687625	1.024981	0.419103	31956	173324	0	0	0	3648	0	887	162	14	hoover	dash	configure.yash
0	0.007048	0.007138	0.000000	4312	1372	0	0	0	8	0	37	1	15	hoover	dash	abuild-print-help
0	0.001935	0.001829	0.000000	7312	410	0	0	0	16	0	1	1	16	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	hello-world
0	1.240380	0.769404	0.454353	9808	138003	0	0	0	16	0	1996	144	17	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	bin-true
0	14.128149	9.038014	3.426516	32720	1765411	0	0	0	25304	0	9738	1121	18	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.cpython
0	13.996521	9.173619	3.710262	36388	1607732	2	0	0	35960	0	15237	1284	19	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.548270	1.670044	0.770198	25996	355157	0	0	0	4480	0	1998	169	20	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.037159	0.025392	0.011460	25812	5585	0	0	0	96	0	34	3	21	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.539145	0.988264	0.433673	32672	176593	0	0	0	3648	0	771	100	22	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.017748	0.016801	0.001221	10272	3391	0	0	0	16	0	35	0	23	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	0.002456	0.000000	0.002380	7272	411	0	0	0	16	0	1	0	24	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	hello-world
0	1.233813	0.757969	0.450017	9816	141020	0	0	0	16	0	1999	154	25	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	bin-true
0	14.842034	8.841263	3.766263	32568	1768166	0	0	0	25304	0	9721	1117	26	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.cpython
0	14.256676	9.041134	3.829732	36500	1604915	1	0	0	35960	0	15297	1165	27	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.util-linux
0	3.684499	1.735105	0.752238	26188	355508	0	0	0	4480	0	2004	289	28	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.ocaml
