status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.001167	0.001085	0.000000	3372	167	0	0	0	8	0	1	0	0	hoover	bash	hello-world
0	0.947993	0.681490	0.280456	3480	116220	0	0	0	8	0	1995	134	1	hoover	bash	bin-true
0	14.536856	9.418437	3.623009	32588	1933606	0	0	0	25312	0	14024	1030	2	hoover	bash	configure.cpython
0	12.895844	9.459150	3.645270	36760	1797019	0	0	0	35952	0	18949	1406	3	hoover	bash	configure.util-linux
0	3.329821	1.656836	0.682792	26160	345727	1	0	0	4472	0	2015	320	4	hoover	bash	configure.ocaml
0	0.035912	0.029097	0.006256	25860	5404	0	0	0	88	0	41	6	5	hoover	bash	configure.tcc
0	1.370655	1.005917	0.345678	32724	181207	0	0	0	3640	0	880	188	6	hoover	bash	configure.yash
0	0.014040	0.007970	0.005880	4932	2633	0	0	0	8	0	40	7	7	hoover	bash	abuild-print-help
0	0.000786	0.000000	0.000708	1612	92	0	0	0	8	0	1	0	8	hoover	dash	hello-world
0	0.646709	0.484891	0.156363	1552	85221	0	0	0	8	0	1989	66	9	hoover	dash	bin-true
0	11.122049	8.122241	2.897753	32560	1563106	0	0	0	25296	0	14005	1199	10	hoover	dash	configure.cpython
0	11.756777	8.562207	3.244772	36632	1431245	0	0	0	35952	0	18801	1372	11	hoover	dash	configure.util-linux
0	3.318009	1.640885	0.669866	26132	330144	0	0	0	4472	0	2006	202	12	hoover	dash	configure.ocaml
0	0.033717	0.028594	0.004608	25792	4646	0	0	0	88	0	39	1	13	hoover	dash	configure.tcc
0	1.356350	0.930453	0.410686	32684	172713	0	0	0	3640	0	879	101	14	hoover	dash	configure.yash
0	0.007689	0.004461	0.002903	4296	1357	0	0	0	8	0	31	1	15	hoover	dash	abuild-print-help
0	0.002000	0.001910	0.000000	7204	413	0	0	0	16	0	1	0	16	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	hello-world
0	1.342348	0.840698	0.476226	9784	139454	0	0	0	16	0	2000	144	17	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	bin-true
0	11.260460	8.190825	3.093915	32680	1752345	0	0	0	25304	0	9716	829	18	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.cpython
0	11.966401	8.603841	3.335364	36720	1595901	0	0	0	35960	0	15275	1197	19	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.359507	1.678039	0.690721	26108	356075	0	0	0	4480	0	1995	245	20	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.037075	0.026975	0.009930	25684	5579	0	0	0	96	0	34	1	21	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.325543	0.938045	0.370282	32740	179723	0	0	0	3648	0	767	131	22	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.016544	0.008330	0.008419	10116	3376	0	0	0	16	0	33	2	23	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.32.0/_bin/cxx-opt-sh/osh	abuild-print-help
