status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000945	0.000000	0.000914	3128	0	lenny	bash	hello-world
0	0.015637	0.013075	0.003265	4640	1	lenny	bash	abuild-print-help
0	16.759810	12.259147	4.997521	26584	2	lenny	bash	configure.cpython
0	4.641716	2.649754	1.030789	20824	3	lenny	bash	configure.ocaml
0	0.058454	0.048164	0.010240	20052	4	lenny	bash	configure.tcc
0	1.595871	1.154729	0.451488	23992	5	lenny	bash	configure.yash
0	0.000789	0.000000	0.000755	1668	6	lenny	dash	hello-world
0	0.010038	0.007080	0.003475	3916	7	lenny	dash	abuild-print-help
0	16.067514	12.073885	4.512155	26776	8	lenny	dash	configure.cpython
0	3.987393	2.225076	0.801227	20804	9	lenny	dash	configure.ocaml
0	0.052143	0.043237	0.009617	20056	10	lenny	dash	configure.tcc
0	1.658617	1.200720	0.468802	23988	11	lenny	dash	configure.yash
0	0.057274	0.041256	0.016087	16776	12	lenny	bin/osh	hello-world
0	0.686084	0.649569	0.040007	24156	13	lenny	bin/osh	abuild-print-help
0	43.824511	28.522142	18.380378	57088	14	lenny	bin/osh	configure.cpython
0	4.977132	3.080503	1.081763	21832	15	lenny	bin/osh	configure.ocaml
0	0.534432	0.401337	0.145795	20012	16	lenny	bin/osh	configure.tcc
0	3.751294	2.713190	1.148780	24028	17	lenny	bin/osh	configure.yash
0	0.002351	0.002299	0.000000	6368	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	hello-world
0	0.024085	0.024831	0.000000	10968	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	24.591681	16.490012	9.091786	37132	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.510993	2.495472	1.100032	20788	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.063938	0.054624	0.010902	19924	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.832033	1.343072	0.512875	23980	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.15.0/_bin/cxx-opt-sh/osh	configure.yash
