status	elapsed_secs	host_name	host_hash	compiler_path	compiler_hash	src_dir	action
0	0.643564	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.20.0	configure
0	18.076658	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.20.0	_bin/oil.ovm
0	6.678637	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.20.0	_bin/oil.ovm-dbg
0	9.750598	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/oils-for-unix-0.20.0	oils-for-unix
0	30.225518	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/oils-for-unix-0.20.0	oils-for-unix.stripped
0	0.637000	hoover	94601b4f	/home/andy/git/oilshell/oil/../oil_DEPS/clang+llvm-14.0.0-x86_64-linux-gnu-ubuntu-18.04/bin/clang	dc55b135	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.20.0	configure
0	13.373070	hoover	94601b4f	/home/andy/git/oilshell/oil/../oil_DEPS/clang+llvm-14.0.0-x86_64-linux-gnu-ubuntu-18.04/bin/clang	dc55b135	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.20.0	_bin/oil.ovm
0	5.273415	hoover	94601b4f	/home/andy/git/oilshell/oil/../oil_DEPS/clang+llvm-14.0.0-x86_64-linux-gnu-ubuntu-18.04/bin/clang	dc55b135	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.20.0	_bin/oil.ovm-dbg
0	6.983370	hoover	94601b4f	/home/andy/git/oilshell/oil/../oil_DEPS/clang+llvm-14.0.0-x86_64-linux-gnu-ubuntu-18.04/bin/clang	dc55b135	/home/andy/git/oilshell/oil/_deps/ovm-build/oils-for-unix-0.20.0	oils-for-unix
0	36.118920	hoover	94601b4f	/home/andy/git/oilshell/oil/../oil_DEPS/clang+llvm-14.0.0-x86_64-linux-gnu-ubuntu-18.04/bin/clang	dc55b135	/home/andy/git/oilshell/oil/_deps/ovm-build/oils-for-unix-0.20.0	oils-for-unix.stripped
0	13.389569	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/bash-4.4	configure
0	25.283455	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/bash-4.4	make
0	2.837462	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/dash-0.5.9.1	configure
0	3.025611	hoover	94601b4f	/usr/bin/gcc	869a96ef	/home/andy/git/oilshell/oil/_deps/ovm-build/dash-0.5.9.1	make
