status,elapsed_secs,host_name,host_hash,compiler_path,compiler_hash,src_dir,action
0	1.2869	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.5.alpha1	configure
0	55.1439	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.5.alpha1	_bin/oil.ovm
0	17.2816	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.5.alpha1	_bin/oil.ovm-dbg
0	1.2788	flanders	2ee9956b	/home/andy/git/oilshell/oil/_deps/clang+llvm-5.0.1-x86_64-linux-gnu-ubuntu-16.04/bin/clang	768eb1ae	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.5.alpha1	configure
0	44.2181	flanders	2ee9956b	/home/andy/git/oilshell/oil/_deps/clang+llvm-5.0.1-x86_64-linux-gnu-ubuntu-16.04/bin/clang	768eb1ae	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.5.alpha1	_bin/oil.ovm
0	16.0946	flanders	2ee9956b	/home/andy/git/oilshell/oil/_deps/clang+llvm-5.0.1-x86_64-linux-gnu-ubuntu-16.04/bin/clang	768eb1ae	/home/andy/git/oilshell/oil/_deps/ovm-build/oil-0.5.alpha1	_bin/oil.ovm-dbg
0	30.6755	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/bash-4.4	configure
0	50.8664	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/bash-4.4	make
0	5.4689	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/dash-0.5.9.1	configure
0	6.4974	flanders	2ee9956b	/usr/bin/gcc	6cc3c060	/home/andy/git/oilshell/oil/_deps/ovm-build/dash-0.5.9.1	make
