status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000942	0.000706	0.000000	3136	135	0	0	8	8	0	2	0	0	lenny	bash	hello-world
0	0.952879	0.764734	0.255852	3124	97234	0	0	8	8	0	1980	37	1	lenny	bash	bin-true
0	15.287764	11.520367	4.186206	26724	2176187	181	0	46768	29904	0	15162	191	2	lenny	bash	configure.cpython
0	16.168419	12.250919	4.675087	29376	2123141	54	0	38472	40984	0	18004	192	3	lenny	bash	configure.util-linux
0	3.835648	2.120551	0.777697	20732	406264	0	0	1984	3712	0	2013	17	4	lenny	bash	configure.ocaml
0	0.052262	0.034639	0.017841	19976	6347	0	0	64	96	0	46	0	5	lenny	bash	configure.tcc
0	1.548108	1.144099	0.415961	24044	231864	2	0	1840	3528	0	907	14	6	lenny	bash	configure.yash
0	0.025444	0.018976	0.007143	4616	2514	0	0	144	16	0	46	0	7	lenny	bash	abuild-print-help
0	0.000737	0.000702	0.000000	1656	71	0	0	0	8	0	1	0	8	lenny	dash	hello-world
0	0.783911	0.594588	0.214710	1624	67170	0	0	0	8	0	1933	10	9	lenny	dash	bin-true
0	15.436033	11.782455	4.183027	26732	2198071	0	0	0	29968	0	14873	174	10	lenny	dash	configure.cpython
0	16.792747	12.521206	5.100159	29484	2272378	0	0	0	41176	0	16446	219	11	lenny	dash	configure.util-linux
0	3.816069	2.088581	0.758069	20628	390270	0	0	0	3704	0	1940	30	12	lenny	dash	configure.ocaml
0	0.056296	0.038784	0.018297	19920	5564	0	0	0	80	0	46	0	13	lenny	dash	configure.tcc
0	1.610180	1.210979	0.412032	23972	221970	0	0	0	3128	0	873	3	14	lenny	dash	configure.yash
0	0.009223	0.008038	0.001647	3936	1149	0	0	0	8	0	35	0	15	lenny	dash	abuild-print-help
0	0.060109	0.051127	0.008992	18652	3703	0	0	0	8	0	6	3	16	lenny	bin/osh	hello-world
0	1.590021	1.263083	0.501882	18520	799297	0	0	0	8	0	2001	9	17	lenny	bin/osh	bin-true
0	29.228538	22.429276	8.708560	26536	6365013	0	0	0	24504	0	13592	129	18	lenny	bin/osh	configure.cpython
0	31.060140	25.026125	7.198604	29612	5646043	0	0	0	37768	0	15704	172	19	lenny	bin/osh	configure.util-linux
0	4.499490	2.745856	0.893110	20712	653145	0	0	0	3704	0	1925	15	20	lenny	bin/osh	configure.ocaml
0	0.176601	0.155274	0.023833	19972	24178	0	0	0	80	0	44	4	21	lenny	bin/osh	configure.tcc
0	2.237412	1.732349	0.548038	24004	371680	0	0	0	3128	0	847	18	22	lenny	bin/osh	configure.yash
0	0.464276	0.441448	0.025327	23032	23843	0	0	0	8	0	41	5	23	lenny	bin/osh	abuild-print-help
0	0.005909	0.002507	0.000000	6668	331	18	0	4656	16	0	21	0	24	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	hello-world
0	0.981658	0.705089	0.305723	9132	115603	0	0	0	16	0	1942	57	25	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	bin-true
0	15.841548	11.884228	4.320734	26568	2261797	0	0	0	24512	0	13650	204	26	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	configure.cpython
0	16.691102	12.236599	4.856310	29560	2277010	0	0	0	37720	0	16014	165	27	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	4.131867	2.350830	0.839152	20632	421818	0	0	0	3712	0	1945	34	28	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.062392	0.048281	0.015090	19960	6860	0	0	0	88	0	46	1	29	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.748684	1.293507	0.466674	24040	235844	0	0	0	3136	0	849	16	30	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.017649	0.017968	0.000217	9328	3098	0	0	0	16	0	36	0	31	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.25.0/_bin/cxx-opt-sh/osh	abuild-print-help
