status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000997	0.000000	0.000716	3216	134	0	0	8	8	0	2	0	0	lenny	bash	hello-world
0	0.837097	0.662446	0.237863	3336	93182	0	0	8	8	0	1916	47	1	lenny	bash	bin-true
0	14.871499	11.390714	3.945667	26760	2182029	30	0	11944	29904	0	15028	190	2	lenny	bash	configure.cpython
0	15.784213	12.344456	4.229465	29684	2129288	19	0	31024	41008	0	17956	208	3	lenny	bash	configure.util-linux
0	3.971161	2.234203	0.790385	20768	406220	0	0	1984	3712	0	2017	18	4	lenny	bash	configure.ocaml
0	0.056350	0.045393	0.011148	19972	6318	0	0	64	96	0	51	0	5	lenny	bash	configure.tcc
0	1.635058	1.233477	0.413795	24080	231716	2	0	1840	3528	0	899	17	6	lenny	bash	configure.yash
0	0.023611	0.023828	0.000293	4772	2524	0	0	144	16	0	47	0	7	lenny	bash	abuild-print-help
0	0.000515	0.000483	0.000000	1672	69	0	0	0	8	0	1	0	8	lenny	dash	hello-world
0	0.693146	0.538734	0.177209	1648	67198	0	0	0	8	0	1846	104	9	lenny	dash	bin-true
0	14.696415	11.572062	3.629730	26532	2193519	0	0	8	29968	0	14876	196	10	lenny	dash	configure.cpython
0	16.729649	12.479230	5.027261	29888	2273375	0	0	0	41200	0	16415	195	11	lenny	dash	configure.util-linux
0	3.873063	2.163527	0.752856	20748	390131	0	0	0	3704	0	1943	19	12	lenny	dash	configure.ocaml
0	0.050723	0.040308	0.011155	19968	5539	0	0	0	80	0	44	0	13	lenny	dash	configure.tcc
0	1.541278	1.124723	0.427457	23952	221903	0	0	0	3128	0	858	14	14	lenny	dash	configure.yash
0	0.009113	0.006900	0.002742	3944	1179	0	0	0	8	0	38	0	15	lenny	dash	abuild-print-help
0	0.055805	0.047930	0.007863	18616	3723	0	0	0	8	0	6	3	16	lenny	bin/osh	hello-world
0	1.664662	1.256187	0.580373	19044	848235	0	0	0	8	0	2000	6	17	lenny	bin/osh	bin-true
0	29.644359	22.778312	8.777154	26564	6510272	0	0	0	24504	0	13564	131	18	lenny	bin/osh	configure.cpython
0	31.905211	25.653997	7.316470	29908	5744117	0	0	8	37768	0	15694	200	19	lenny	bin/osh	configure.util-linux
0	4.659902	2.870159	0.967205	20712	664239	0	0	0	3704	0	1858	20	20	lenny	bin/osh	configure.ocaml
0	0.186118	0.153443	0.035279	19888	24998	0	0	0	80	0	44	5	21	lenny	bin/osh	configure.tcc
0	2.442430	1.900789	0.588272	24060	376778	0	0	0	3128	0	848	12	22	lenny	bin/osh	configure.yash
0	0.525112	0.503769	0.023850	23332	25362	0	0	0	8	0	41	6	23	lenny	bin/osh	abuild-print-help
0	0.001930	0.000000	0.001897	6692	336	0	0	0	16	0	1	0	24	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	hello-world
0	1.034535	0.732663	0.332071	9168	119636	0	0	0	16	0	1962	24	25	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	bin-true
0	15.827613	11.983575	4.203659	26760	2269649	0	0	0	24512	0	13763	191	26	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	configure.cpython
0	16.761378	12.407251	4.759158	29816	2296781	0	0	0	37760	0	16062	161	27	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.823693	2.054242	0.839820	20748	425020	0	0	0	3712	0	1940	15	28	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.061831	0.044731	0.018116	19908	6872	0	0	0	88	0	42	2	29	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.555300	1.215949	0.350694	23944	235913	0	0	0	3136	0	855	7	30	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.033602	0.018820	0.015905	9544	3196	0	0	0	16	0	37	0	31	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.28.0/_bin/cxx-opt-sh/osh	abuild-print-help
