status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.002132	0.002096	0.000000	3060	0	broome	bash	hello-world
0	0.038416	0.032989	0.006818	4780	1	broome	bash	abuild-print-help
0	26.787360	19.337363	8.315035	26796	2	broome	bash	configure.cpython
0	6.156043	3.705251	1.528781	20768	3	broome	bash	configure.ocaml
0	0.090880	0.054374	0.037750	19936	4	broome	bash	configure.tcc
0	3.089807	2.290237	0.814427	24064	5	broome	bash	configure.yash
0	0.001155	0.001087	0.000000	1612	6	broome	dash	hello-world
0	0.018810	0.015299	0.004088	3832	7	broome	dash	abuild-print-help
0	27.025950	19.681096	8.247295	26676	8	broome	dash	configure.cpython
0	6.041131	3.602400	1.477183	20732	9	broome	dash	configure.ocaml
0	0.078829	0.049001	0.030353	20036	10	broome	dash	configure.tcc
0	3.010962	2.158698	0.856162	24204	11	broome	dash	configure.yash
0	0.069974	0.066130	0.003793	16540	12	broome	bin/osh	hello-world
0	0.865332	0.808018	0.063900	24128	13	broome	bin/osh	abuild-print-help
0	64.356650	42.430152	26.444188	55896	14	broome	bin/osh	configure.cpython
0	7.961801	5.182751	2.198074	21696	15	broome	bin/osh	configure.ocaml
0	0.361056	0.305611	0.062627	19936	16	broome	bin/osh	configure.tcc
0	4.723560	3.495893	1.347075	24056	17	broome	bin/osh	configure.yash
0	0.003950	0.000000	0.003945	6024	18	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	hello-world
0	0.060379	0.040530	0.021527	10964	19	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	abuild-print-help
0	35.181121	23.565762	13.328729	37416	20	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.cpython
0	6.259280	3.822267	1.524059	20768	21	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.097330	0.070242	0.028870	20060	22	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.tcc
0	3.215439	2.314619	0.932881	24184	23	broome	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.yash
