status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000787	0.000000	0.000747	3208	0	lenny	bash	hello-world
0	0.015165	0.014970	0.000809	4888	1	lenny	bash	abuild-print-help
0	14.573216	11.121558	3.898513	26828	2	lenny	bash	configure.cpython
0	3.964185	2.228488	0.801757	20800	3	lenny	bash	configure.ocaml
0	0.053682	0.043077	0.011598	19960	4	lenny	bash	configure.tcc
0	1.621577	1.286569	0.351437	24056	5	lenny	bash	configure.yash
0	0.000482	0.000444	0.000000	1724	6	lenny	dash	hello-world
0	0.006188	0.006285	0.000000	3908	7	lenny	dash	abuild-print-help
0	14.577330	11.412161	3.650977	26652	8	lenny	dash	configure.cpython
0	3.983041	2.339074	0.689102	20856	9	lenny	dash	configure.ocaml
0	0.051379	0.036425	0.015667	20068	10	lenny	dash	configure.tcc
0	1.568206	1.206701	0.373641	24156	11	lenny	dash	configure.yash
0	0.052420	0.041397	0.011040	16612	12	lenny	bin/osh	hello-world
0	0.563757	0.527938	0.038753	21876	13	lenny	bin/osh	abuild-print-help
0	32.414151	23.962617	10.725609	35232	14	lenny	bin/osh	configure.cpython
0	4.512728	2.760830	0.897260	20752	15	lenny	bin/osh	configure.ocaml
0	0.178338	0.163487	0.018043	19940	16	lenny	bin/osh	configure.tcc
0	2.386653	1.892119	0.562552	23988	17	lenny	bin/osh	configure.yash
0	0.001967	0.001931	0.000000	6300	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.19.0/_bin/cxx-opt-sh/osh	hello-world
0	0.018257	0.018173	0.000912	9612	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.19.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	17.396278	13.225852	4.789304	26564	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.19.0/_bin/cxx-opt-sh/osh	configure.cpython
0	4.291531	2.480665	0.884390	20836	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.19.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.060561	0.050834	0.011222	19988	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.19.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.688621	1.216635	0.496927	24172	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.19.0/_bin/cxx-opt-sh/osh	configure.yash
