status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.000973	0.000728	0.000000	3120	135	0	0	8	8	0	2	0	0	lenny	bash	hello-world
0	0.840315	0.630245	0.273933	3136	93234	0	0	8	8	0	1958	67	1	lenny	bash	bin-true
0	14.817472	11.318061	3.950782	26544	2184036	30	0	12728	29904	0	15017	212	2	lenny	bash	configure.cpython
0	15.058358	11.683011	4.101407	29700	2120603	19	0	31000	41008	0	17924	247	3	lenny	bash	configure.util-linux
0	4.076146	2.319646	0.811692	20688	405841	0	0	1984	3712	0	2015	27	4	lenny	bash	configure.ocaml
0	0.050110	0.032586	0.017610	19980	6333	0	0	64	96	0	49	1	5	lenny	bash	configure.tcc
0	1.721107	1.303544	0.430232	23996	231755	2	0	1840	3528	0	904	13	6	lenny	bash	configure.yash
0	0.021450	0.021224	0.000789	4744	2523	0	0	144	16	0	45	0	7	lenny	bash	abuild-print-help
0	0.000393	0.000355	0.000000	1600	68	0	0	0	8	0	1	0	8	lenny	dash	hello-world
0	0.711903	0.543406	0.190094	1652	67248	0	0	0	8	0	1861	80	9	lenny	dash	bin-true
0	14.756745	11.431436	3.841925	26460	2193239	0	0	0	29968	0	14871	187	10	lenny	dash	configure.cpython
0	16.170224	12.181627	4.746030	29704	2273636	0	0	256	41200	0	16477	209	11	lenny	dash	configure.util-linux
0	3.883002	2.165087	0.751084	20884	389842	0	0	0	3704	0	1942	24	12	lenny	dash	configure.ocaml
0	0.047114	0.035830	0.012032	19988	5559	0	0	0	80	0	45	1	13	lenny	dash	configure.tcc
0	1.649443	1.193509	0.468018	23916	221867	0	0	0	3128	0	869	11	14	lenny	dash	configure.yash
0	0.007534	0.007933	0.000000	3976	1165	0	0	0	8	0	37	0	15	lenny	dash	abuild-print-help
0	0.054192	0.031260	0.022932	18480	3682	0	0	0	8	0	5	1	16	lenny	bin/osh	hello-world
0	1.590423	1.244131	0.515780	18916	801067	0	0	0	8	0	1993	14	17	lenny	bin/osh	bin-true
0	30.126078	22.912472	9.192702	26476	6403492	0	0	0	24528	0	13557	119	18	lenny	bin/osh	configure.cpython
0	31.437908	25.363659	7.160168	29784	5626960	0	0	0	37784	0	15763	182	19	lenny	bin/osh	configure.util-linux
0	4.248499	2.587585	0.822954	20884	655025	0	0	0	3704	0	1930	21	20	lenny	bin/osh	configure.ocaml
0	0.176085	0.155346	0.023130	19928	24446	0	0	0	80	0	44	4	21	lenny	bin/osh	configure.tcc
0	2.396257	1.823029	0.617907	23972	371624	0	0	0	3128	0	848	17	22	lenny	bin/osh	configure.yash
0	0.482452	0.458643	0.026087	23000	24043	0	0	0	8	0	41	5	23	lenny	bin/osh	abuild-print-help
0	0.001896	0.001861	0.000000	6696	336	0	0	0	16	0	1	0	24	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	hello-world
0	1.036843	0.730585	0.336487	9172	121402	0	0	0	16	0	1959	26	25	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	bin-true
0	15.597583	11.793740	4.163702	26676	2269180	0	0	0	24512	0	13598	215	26	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	configure.cpython
0	16.351062	11.942464	4.782662	29768	2281438	0	0	8	37744	0	16055	164	27	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	configure.util-linux
0	3.937283	2.132602	0.862833	20704	421085	0	0	0	3712	0	1944	25	28	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.054698	0.049512	0.006038	19984	6880	0	0	0	88	0	42	0	29	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.616821	1.190953	0.437083	23984	235839	0	0	0	3136	0	851	13	30	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	configure.yash
0	0.031372	0.024418	0.007987	9316	3130	0	0	0	16	0	38	0	31	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.27.0/_bin/cxx-opt-sh/osh	abuild-print-help
