status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000943	0.000917	0.000000	3280	0	lenny	bash	hello-world
0	0.019605	0.011312	0.008864	4912	1	lenny	bash	abuild-print-help
0	16.201827	11.618787	5.064733	26792	2	lenny	bash	configure.cpython
0	4.286157	2.339141	0.984684	20828	3	lenny	bash	configure.ocaml
0	0.051114	0.020021	0.030863	19956	4	lenny	bash	configure.tcc
0	1.585002	1.133575	0.464592	24180	5	lenny	bash	configure.yash
0	0.000603	0.000571	0.000000	1664	6	lenny	dash	hello-world
0	0.008464	0.007919	0.001038	3848	7	lenny	dash	abuild-print-help
0	16.137321	11.943682	4.692494	26632	8	lenny	dash	configure.cpython
0	3.844604	1.981429	0.894636	20796	9	lenny	dash	configure.ocaml
0	0.043752	0.027223	0.017093	20236	10	lenny	dash	configure.tcc
0	1.609288	1.203739	0.414099	23968	11	lenny	dash	configure.yash
0	0.054034	0.042486	0.011395	16716	12	lenny	bin/osh	hello-world
0	0.765052	0.726591	0.042978	24208	13	lenny	bin/osh	abuild-print-help
0	37.626720	25.404359	14.835966	55796	14	lenny	bin/osh	configure.cpython
0	5.379802	3.338249	1.325283	21612	15	lenny	bin/osh	configure.ocaml
0	0.275256	0.216311	0.062648	19944	16	lenny	bin/osh	configure.tcc
0	3.445494	2.551140	0.987092	24208	17	lenny	bin/osh	configure.yash
0	0.002843	0.000000	0.002812	6160	18	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	hello-world
0	0.032520	0.015961	0.017463	10876	19	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	abuild-print-help
0	22.521267	15.184888	8.294558	40368	20	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.cpython
0	3.899865	2.090887	0.858760	20844	21	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.052455	0.043552	0.009969	20052	22	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.tcc
0	1.887624	1.355878	0.552756	24180	23	lenny	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.14.2/_bin/cxx-opt-sh/osh	configure.yash
