status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	task_id	host_name	sh_path	workload
0	0.000902	0.000883	0.000000	3436	0	hoover	bash	hello-world
0	0.012477	0.012739	0.000236	5012	1	hoover	bash	abuild-print-help
0	12.068717	8.863732	3.348228	32572	2	hoover	bash	configure.cpython
0	3.198274	1.534803	0.668963	25952	3	hoover	bash	configure.ocaml
0	0.037647	0.033408	0.003954	25592	4	hoover	bash	configure.tcc
0	1.372636	0.938820	0.428359	32496	5	hoover	bash	configure.yash
0	0.000449	0.000437	0.000000	1680	6	hoover	dash	hello-world
0	0.006239	0.005918	0.000406	4372	7	hoover	dash	abuild-print-help
0	11.352406	8.403690	3.095353	32676	8	hoover	dash	configure.cpython
0	3.249291	1.611289	0.632092	26012	9	hoover	dash	configure.ocaml
0	0.032670	0.028510	0.003991	25620	10	hoover	dash	configure.tcc
0	1.351372	0.969351	0.372228	32468	11	hoover	dash	configure.yash
0	0.034833	0.026189	0.008529	15972	12	hoover	bin/osh	hello-world
0	0.451097	0.426447	0.027977	21544	13	hoover	bin/osh	abuild-print-help
0	28.453876	18.814817	11.474158	34600	14	hoover	bin/osh	configure.cpython
0	4.063634	2.241475	0.964312	25988	15	hoover	bin/osh	configure.ocaml
0	0.185553	0.160378	0.027402	25640	16	hoover	bin/osh	configure.tcc
0	2.020452	1.487238	0.577203	32428	17	hoover	bin/osh	configure.yash
0	0.002644	0.002573	0.000000	6556	18	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	hello-world
0	0.020412	0.010587	0.010256	9812	19	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	abuild-print-help
0	13.532397	9.760965	4.053082	32608	20	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.cpython
0	3.292353	1.663862	0.635769	26036	21	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.ocaml
0	0.038930	0.018182	0.021303	25604	22	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.tcc
0	1.425707	1.002860	0.424042	32456	23	hoover	/home/andy/git/oilshell/oil/../benchmark-data/src/oils-for-unix-0.18.0/_bin/cxx-opt-sh/osh	configure.yash
