status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0061,0.0,0.00241,6424,flanders,cc016cb1,bash,d685a43c,hello-world,hello-world
0,0.0484,0.027902,0.007691,6376,flanders,cc016cb1,bash,d685a43c,abuild,abuild-help
0,23.8229,17.488701,5.662042,23520,flanders,cc016cb1,bash,d685a43c,cpython,cpython-configure
0,5.2104,3.066207,1.167473,19208,flanders,cc016cb1,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0771,0.04766,0.025734999999999997,18684,flanders,cc016cb1,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.8395,2.164876,0.681325,22400,flanders,cc016cb1,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0024,0.002081,0.0,6424,flanders,cc016cb1,dash,2887d9e6,hello-world,hello-world
0,0.0270,0.022796,0.005023,6420,flanders,cc016cb1,dash,2887d9e6,abuild,abuild-help
0,30.8866,22.988978,9.329246,23596,flanders,cc016cb1,dash,2887d9e6,cpython,cpython-configure
0,6.2824,3.690804,1.662604,19220,flanders,cc016cb1,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0969,0.048805999999999995,0.048834999999999996,18760,flanders,cc016cb1,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2014,2.248331,0.970621,22464,flanders,cc016cb1,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0627,0.057372,0.0038239999999999997,11188,flanders,cc016cb1,osh,619b74db,hello-world,hello-world
0,1.5305,1.434726,0.10380099999999999,18052,flanders,cc016cb1,osh,619b74db,abuild,abuild-help
0,213.6411,159.186161,63.604294,41580,flanders,cc016cb1,osh,619b74db,cpython,cpython-configure
0,12.0176,8.152378,3.511717,19212,flanders,cc016cb1,osh,619b74db,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.6318,0.5117889999999999,0.13253399999999999,18656,flanders,cc016cb1,osh,619b74db,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.6797,5.080355,1.8887019999999999,22484,flanders,cc016cb1,osh,619b74db,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
