status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0563,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.4743,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.3905,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0941,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2710,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0203,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,29.6705,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.2379,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0784,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1483,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,1.3208,flanders,b43270f9,osh,7b725d03,abuild,abuild-help
0,34.3746,flanders,b43270f9,osh,7b725d03,cpython,cpython-configure
0,10.8290,flanders,b43270f9,osh,7b725d03,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.5001,flanders,b43270f9,osh,7b725d03,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,7.2184,flanders,b43270f9,osh,7b725d03,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
