status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.003462,0.000000,0.003255,2952,flanders,63f04b74,bash,d685a43c,hello-world,hello-world
0,0.056480,0.041771,0.012463,4716,flanders,63f04b74,bash,d685a43c,abuild,abuild-help
0,30.434147,22.431555,9.414182,23824,flanders,63f04b74,bash,d685a43c,cpython,cpython-configure
0,6.289969,3.778797,1.602797,19260,flanders,63f04b74,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.095943,0.073051,0.022730,18856,flanders,63f04b74,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.329966,2.361035,0.988959,22436,flanders,63f04b74,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000997,0.001013,0.000000,1684,flanders,63f04b74,dash,2887d9e6,hello-world,hello-world
0,0.025702,0.025402,0.001620,3516,flanders,63f04b74,dash,2887d9e6,abuild,abuild-help
0,30.724579,22.856882,9.277216,23768,flanders,63f04b74,dash,2887d9e6,cpython,cpython-configure
0,6.267465,3.630822,1.710186,19244,flanders,63f04b74,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.087872,0.062060,0.026949,18680,flanders,63f04b74,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.221860,2.244474,0.994937,22548,flanders,63f04b74,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.069546,0.056328,0.012070,12280,flanders,63f04b74,osh,9610f0f0,hello-world,hello-world
0,1.422764,1.345935,0.086802,19004,flanders,63f04b74,osh,9610f0f0,abuild,abuild-help
0,116.682477,86.330309,38.845227,42500,flanders,63f04b74,osh,9610f0f0,cpython,cpython-configure
0,9.216701,6.027636,2.593019,19364,flanders,63f04b74,osh,9610f0f0,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.495573,0.435073,0.076567,18776,flanders,63f04b74,osh,9610f0f0,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.309733,4.957981,1.676221,22596,flanders,63f04b74,osh,9610f0f0,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
