status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0190,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.5056,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.3084,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0405,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.4400,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0076,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,11.0818,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.1881,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0329,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3751,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.4600,lisa,b43270f9,osh,464fc14b,abuild,abuild-help
0,95.3273,lisa,b43270f9,osh,464fc14b,cpython,cpython-configure
0,4.7164,lisa,b43270f9,osh,464fc14b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.1971,lisa,b43270f9,osh,464fc14b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.3887,lisa,b43270f9,osh,464fc14b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
