status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0605,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.5386,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.3749,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0961,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2760,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0211,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,29.7466,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.1385,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0807,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1039,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.9625,flanders,b43270f9,osh,f5184190,abuild,abuild-help
0,30.3964,flanders,b43270f9,osh,f5184190,cpython,cpython-configure
0,9.4561,flanders,b43270f9,osh,f5184190,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.4168,flanders,b43270f9,osh,f5184190,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.5327,flanders,b43270f9,osh,f5184190,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
