status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0043,0.0038689999999999996,0.0,6428,flanders,6c96a848,bash,d685a43c,hello-world,hello-world
0,0.0548,0.034816,0.021729,6428,flanders,6c96a848,bash,d685a43c,abuild,abuild-help
0,31.1620,22.856106,9.728233,23848,flanders,6c96a848,bash,d685a43c,cpython,cpython-configure
0,6.9757,4.405217,1.678097,19168,flanders,6c96a848,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0986,0.06304599999999999,0.036553999999999996,18856,flanders,6c96a848,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.4662,2.428749,1.069494,22556,flanders,6c96a848,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0028,0.002498,0.0,6424,flanders,6c96a848,dash,2887d9e6,hello-world,hello-world
0,0.0243,0.024641999999999997,0.000325,6260,flanders,6c96a848,dash,2887d9e6,abuild,abuild-help
0,31.0471,22.829362,9.666118,23748,flanders,6c96a848,dash,2887d9e6,cpython,cpython-configure
0,6.3347,3.771665,1.636654,19360,flanders,6c96a848,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0897,0.059019999999999996,0.031397999999999995,18936,flanders,6c96a848,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2700,2.373588,0.913991,22600,flanders,6c96a848,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0649,0.063321,0.0,11540,flanders,6c96a848,osh,42c9a6ae,hello-world,hello-world
0,1.4633,1.37101,0.099919,18092,flanders,6c96a848,osh,42c9a6ae,abuild,abuild-help
0,213.7169,156.861876,65.653658,41708,flanders,6c96a848,osh,42c9a6ae,cpython,cpython-configure
0,12.0882,8.593218,3.104521,19332,flanders,6c96a848,osh,42c9a6ae,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.5257,0.431123,0.10689499999999999,18832,flanders,6c96a848,osh,42c9a6ae,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.7237,5.177608,1.837542,22556,flanders,6c96a848,osh,42c9a6ae,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
