status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.000719,0.000657,0.000000,3268,lenny,6933449d,bash,9af8f89f,hello-world,hello-world
0,0.016593,0.012844,0.003983,4924,lenny,6933449d,bash,9af8f89f,abuild,abuild-help
0,14.612161,11.263156,3.812342,26740,lenny,6933449d,bash,9af8f89f,cpython,cpython-configure
0,4.029018,2.305376,0.786658,20780,lenny,6933449d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.052102,0.023365,0.029615,19956,lenny,6933449d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.628072,1.256174,0.386356,24100,lenny,6933449d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000685,0.000640,0.000000,1760,lenny,6933449d,dash,9ff48631,hello-world,hello-world
0,0.009291,0.004286,0.005498,3784,lenny,6933449d,dash,9ff48631,abuild,abuild-help
0,14.733370,11.343832,3.889424,26796,lenny,6933449d,dash,9ff48631,cpython,cpython-configure
0,4.092901,2.305512,0.829276,20832,lenny,6933449d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.046828,0.032210,0.015164,19984,lenny,6933449d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.589877,1.211898,0.387717,24116,lenny,6933449d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.044259,0.035323,0.007849,13076,lenny,6933449d,osh,6a13174c,hello-world,hello-world
0,0.550263,0.527789,0.025196,19848,lenny,6933449d,osh,6a13174c,abuild,abuild-help
0,47.780946,36.114726,14.747175,43376,lenny,6933449d,osh,6a13174c,cpython,cpython-configure
0,4.294573,2.561699,0.876355,20708,lenny,6933449d,osh,6a13174c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.183883,0.159851,0.028067,20040,lenny,6933449d,osh,6a13174c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.053757,2.344246,0.844738,24012,lenny,6933449d,osh,6a13174c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
