status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0179,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.0767,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.1893,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0372,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3592,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0063,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,12.1451,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.1650,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0311,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3027,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.6383,lisa,b43270f9,osh,b2e5f9e3,abuild,abuild-help
0,14.6436,lisa,b43270f9,osh,b2e5f9e3,cpython,cpython-configure
0,5.2442,lisa,b43270f9,osh,b2e5f9e3,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.2159,lisa,b43270f9,osh,b2e5f9e3,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.9861,lisa,b43270f9,osh,b2e5f9e3,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
