status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.000749,0.000743,0.000000,3076,lisa,c6f24b89,bash,d685a43c,hello-world,hello-world
0,0.018991,0.014942,0.004642,4844,lisa,c6f24b89,bash,d685a43c,abuild,abuild-help
0,12.650596,10.151855,2.981594,23656,lisa,c6f24b89,bash,d685a43c,cpython,cpython-configure
0,3.264680,1.733006,0.573811,19328,lisa,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.036882,0.027709,0.009770,18904,lisa,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.393698,1.028709,0.372783,22540,lisa,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000482,0.000474,0.000000,1572,lisa,c6f24b89,dash,2887d9e6,hello-world,hello-world
0,0.006867,0.006503,0.000571,3408,lisa,c6f24b89,dash,2887d9e6,abuild,abuild-help
0,11.286148,8.947739,2.509389,23668,lisa,c6f24b89,dash,2887d9e6,cpython,cpython-configure
0,3.231327,1.647235,0.608653,19260,lisa,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.030595,0.022639,0.008409,18760,lisa,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.339746,1.012320,0.334187,22520,lisa,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.030937,0.022363,0.007454,11888,lisa,c6f24b89,osh,e63e0fa4,hello-world,hello-world
0,0.557871,0.537753,0.023230,18596,lisa,c6f24b89,osh,e63e0fa4,abuild,abuild-help
0,54.044276,42.181733,15.229275,42188,lisa,c6f24b89,osh,e63e0fa4,cpython,cpython-configure
0,4.168243,2.455644,0.863321,19232,lisa,c6f24b89,osh,e63e0fa4,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.195108,0.175611,0.024612,18736,lisa,c6f24b89,osh,e63e0fa4,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.572773,2.014104,0.679823,22444,lisa,c6f24b89,osh,e63e0fa4,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
