status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0648,flanders,6db4bf9a,bash,d685a43c,abuild,abuild-help
0,30.2388,flanders,6db4bf9a,bash,d685a43c,cpython,cpython-configure
0,6.3083,flanders,6db4bf9a,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0976,flanders,6db4bf9a,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.3278,flanders,6db4bf9a,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0268,flanders,6db4bf9a,dash,2887d9e6,abuild,abuild-help
0,30.3823,flanders,6db4bf9a,dash,2887d9e6,cpython,cpython-configure
0,6.1925,flanders,6db4bf9a,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0770,flanders,6db4bf9a,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2598,flanders,6db4bf9a,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,1.3982,flanders,6db4bf9a,osh,8696b56b,abuild,abuild-help
0,176.0637,flanders,6db4bf9a,osh,8696b56b,cpython,cpython-configure
0,11.1693,flanders,6db4bf9a,osh,8696b56b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.5466,flanders,6db4bf9a,osh,8696b56b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.4668,flanders,6db4bf9a,osh,8696b56b,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
