status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0182,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.3765,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.3293,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0406,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.5298,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0073,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,11.0878,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.1929,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0311,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3653,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.5587,lisa,b43270f9,osh,032735cb,abuild,abuild-help
0,96.2657,lisa,b43270f9,osh,032735cb,cpython,cpython-configure
0,4.7282,lisa,b43270f9,osh,032735cb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.2169,lisa,b43270f9,osh,032735cb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.4349,lisa,b43270f9,osh,032735cb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
