status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0225,lisa,88603626,bash,d685a43c,abuild,abuild-help
0,13.3452,lisa,88603626,bash,d685a43c,cpython,cpython-configure
0,3.4043,lisa,88603626,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0401,lisa,88603626,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.4822,lisa,88603626,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0082,lisa,88603626,dash,2887d9e6,abuild,abuild-help
0,11.7626,lisa,88603626,dash,2887d9e6,cpython,cpython-configure
0,3.3372,lisa,88603626,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0384,lisa,88603626,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.4109,lisa,88603626,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.6191,lisa,88603626,osh,7351fded,abuild,abuild-help
0,97.8868,lisa,88603626,osh,7351fded,cpython,cpython-configure
0,5.0715,lisa,88603626,osh,7351fded,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.2014,lisa,88603626,osh,7351fded,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.6623,lisa,88603626,osh,7351fded,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
