status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.000706,0.000709,0.000000,3076,lisa,c6f24b89,bash,d685a43c,hello-world,hello-world
0,0.019164,0.010879,0.008345,4904,lisa,c6f24b89,bash,d685a43c,abuild,abuild-help
0,12.614847,10.202885,2.916781,23784,lisa,c6f24b89,bash,d685a43c,cpython,cpython-configure
0,3.295100,1.762112,0.567976,19320,lisa,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.039357,0.030126,0.008004,18676,lisa,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.391315,1.076379,0.321627,22460,lisa,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000405,0.000394,0.000000,1552,lisa,c6f24b89,dash,2887d9e6,hello-world,hello-world
0,0.006686,0.006182,0.000819,3392,lisa,c6f24b89,dash,2887d9e6,abuild,abuild-help
0,11.217952,8.791144,2.599072,23800,lisa,c6f24b89,dash,2887d9e6,cpython,cpython-configure
0,3.191893,1.686734,0.531291,19136,lisa,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.031654,0.027801,0.004191,18740,lisa,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.340852,1.057975,0.288850,22572,lisa,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.028563,0.027459,0.000000,11968,lisa,c6f24b89,osh,d6b1ef40,hello-world,hello-world
0,0.552116,0.535687,0.019473,18492,lisa,c6f24b89,osh,d6b1ef40,abuild,abuild-help
0,54.138031,42.468948,15.053550,42100,lisa,c6f24b89,osh,d6b1ef40,cpython,cpython-configure
0,4.224670,2.484410,0.895063,19180,lisa,c6f24b89,osh,d6b1ef40,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.203003,0.175022,0.033184,18736,lisa,c6f24b89,osh,d6b1ef40,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.678690,2.098001,0.712468,22460,lisa,c6f24b89,osh,d6b1ef40,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
