status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.001727,0.000000,0.000835,3204,lenny,c758ab9d,bash,9af8f89f,hello-world,hello-world
0,0.018350,0.012491,0.004177,4728,lenny,c758ab9d,bash,9af8f89f,abuild,abuild-help
0,15.191391,11.530041,4.039526,26384,lenny,c758ab9d,bash,9af8f89f,cpython,cpython-configure
0,3.754186,2.027677,0.796776,20552,lenny,c758ab9d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.051241,0.039394,0.011807,19772,lenny,c758ab9d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.646773,1.207707,0.451434,23904,lenny,c758ab9d,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000568,0.000529,0.000000,1644,lenny,c758ab9d,dash,9ff48631,hello-world,hello-world
0,0.006903,0.007412,0.000000,3856,lenny,c758ab9d,dash,9ff48631,abuild,abuild-help
0,15.432438,12.001250,3.970707,26396,lenny,c758ab9d,dash,9ff48631,cpython,cpython-configure
0,4.079338,2.275202,0.857607,20572,lenny,c758ab9d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.033312,0.026800,0.007044,19792,lenny,c758ab9d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.709154,1.297306,0.422974,24004,lenny,c758ab9d,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.039062,0.033686,0.004210,12708,lenny,c758ab9d,osh,99341000,hello-world,hello-world
0,0.532878,0.524833,0.010934,19564,lenny,c758ab9d,osh,99341000,abuild,abuild-help
0,46.882652,34.922865,15.038681,43164,lenny,c758ab9d,osh,99341000,cpython,cpython-configure
0,4.792513,2.938125,0.991730,20600,lenny,c758ab9d,osh,99341000,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.189545,0.166764,0.027224,19840,lenny,c758ab9d,osh,99341000,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.221394,2.497340,0.872182,24036,lenny,c758ab9d,osh,99341000,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
