status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002529,0.000000,0.002515,2948,flanders,9d0956ac,bash,d685a43c,hello-world,hello-world
0,0.058147,0.041659,0.017628,4764,flanders,9d0956ac,bash,d685a43c,abuild,abuild-help
0,30.328365,22.678385,9.050948,23648,flanders,9d0956ac,bash,d685a43c,cpython,cpython-configure
0,6.278689,3.714318,1.640523,19236,flanders,9d0956ac,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.099672,0.070426,0.029274,18768,flanders,9d0956ac,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.325877,2.390584,0.956448,22548,flanders,9d0956ac,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001403,0.000000,0.001409,1668,flanders,9d0956ac,dash,2887d9e6,hello-world,hello-world
0,0.025077,0.017981,0.008342,3492,flanders,9d0956ac,dash,2887d9e6,abuild,abuild-help
0,30.666854,22.526509,9.582073,23704,flanders,9d0956ac,dash,2887d9e6,cpython,cpython-configure
0,6.248599,3.658407,1.665185,19224,flanders,9d0956ac,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.080218,0.056997,0.024065,18804,flanders,9d0956ac,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.242768,2.354119,0.906609,22468,flanders,9d0956ac,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.063341,0.046643,0.015547,11868,flanders,9d0956ac,osh,46375dfa,hello-world,hello-world
0,1.523899,1.449287,0.083807,18548,flanders,9d0956ac,osh,46375dfa,abuild,abuild-help
0,188.568066,141.053942,56.486098,43928,flanders,9d0956ac,osh,46375dfa,cpython,cpython-configure
0,10.810620,7.494607,2.925335,19356,flanders,9d0956ac,osh,46375dfa,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.540116,0.451639,0.102660,18676,flanders,9d0956ac,osh,46375dfa,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.390968,4.878974,1.811051,22572,flanders,9d0956ac,osh,46375dfa,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
