status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0577,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.6793,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.3606,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.1010,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2857,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0259,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,29.9268,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.2505,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0817,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1846,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.9180,flanders,b43270f9,osh,7f041a56,abuild,abuild-help
0,30.3694,flanders,b43270f9,osh,7f041a56,cpython,cpython-configure
0,9.3792,flanders,b43270f9,osh,7f041a56,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.4322,flanders,b43270f9,osh,7f041a56,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.6682,flanders,b43270f9,osh,7f041a56,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
