status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002013,0.002013,0.000000,3280,broome,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.036734,0.030373,0.008124,4840,broome,d80ab850,bash,9af8f89f,abuild,abuild-help
0,25.398982,18.643678,7.693042,26664,broome,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,5.823233,3.484762,1.429859,20800,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.083542,0.077175,0.007889,20012,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.904275,2.161702,0.766441,24148,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001052,0.001022,0.000000,1640,broome,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.017070,0.013725,0.004080,3976,broome,d80ab850,dash,9ff48631,abuild,abuild-help
0,25.460821,18.951656,7.451582,26768,broome,d80ab850,dash,9ff48631,cpython,cpython-configure
0,5.729787,3.399874,1.380946,20812,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.071497,0.038091,0.034437,20000,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.832613,2.035619,0.807395,24004,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.052703,0.047474,0.003956,12780,broome,d80ab850,osh,01e3b489,hello-world,hello-world
0,0.944065,0.863599,0.087452,19592,broome,d80ab850,osh,01e3b489,abuild,abuild-help
0,87.845066,61.991252,32.261697,43212,broome,d80ab850,osh,01e3b489,cpython,cpython-configure
0,7.529860,5.026271,1.852820,20780,broome,d80ab850,osh,01e3b489,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.356766,0.286357,0.082268,20028,broome,d80ab850,osh,01e3b489,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.248316,4.046892,1.440185,24156,broome,d80ab850,osh,01e3b489,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
