status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002085,0.002068,0.000000,3268,broome,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.038180,0.034750,0.005147,4788,broome,d80ab850,bash,9af8f89f,abuild,abuild-help
0,25.446577,19.022587,7.340857,26696,broome,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,5.884100,3.490684,1.487152,20808,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.086848,0.047564,0.040802,20116,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.902950,1.974267,0.953689,24012,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001077,0.001057,0.000000,1764,broome,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.017132,0.012228,0.005540,3768,broome,d80ab850,dash,9ff48631,abuild,abuild-help
0,27.624865,18.892366,7.626620,26480,broome,d80ab850,dash,9ff48631,cpython,cpython-configure
0,5.760772,3.383924,1.427323,20664,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.075013,0.062507,0.013450,20008,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.879607,2.053768,0.836128,24096,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.054208,0.053068,0.000000,12880,broome,d80ab850,osh,02bcdeb5,hello-world,hello-world
0,0.951283,0.877823,0.080907,19564,broome,d80ab850,osh,02bcdeb5,abuild,abuild-help
0,88.568105,62.251716,32.821239,43312,broome,d80ab850,osh,02bcdeb5,cpython,cpython-configure
0,7.537111,4.946847,1.951241,20752,broome,d80ab850,osh,02bcdeb5,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.375440,0.308670,0.078054,19932,broome,d80ab850,osh,02bcdeb5,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.221905,3.998133,1.467742,24044,broome,d80ab850,osh,02bcdeb5,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
