status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.000899,0.000881,0.000000,3020,lisa,9d0956ac,bash,d685a43c,hello-world,hello-world
0,0.019196,0.013622,0.003908,4836,lisa,9d0956ac,bash,d685a43c,abuild,abuild-help
0,12.935954,10.385448,3.038761,23624,lisa,9d0956ac,bash,d685a43c,cpython,cpython-configure
0,3.343447,1.771622,0.545999,19188,lisa,9d0956ac,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.039240,0.030858,0.005071,18732,lisa,9d0956ac,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.380801,1.018953,0.360225,22480,lisa,9d0956ac,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000393,0.000379,0.000000,1616,lisa,9d0956ac,dash,2887d9e6,hello-world,hello-world
0,0.007745,0.008055,0.000000,3564,lisa,9d0956ac,dash,2887d9e6,abuild,abuild-help
0,11.313664,8.921269,2.588114,23836,lisa,9d0956ac,dash,2887d9e6,cpython,cpython-configure
0,3.278590,1.695521,0.606124,19220,lisa,9d0956ac,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.033283,0.028581,0.005004,18652,lisa,9d0956ac,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.380977,1.033379,0.352699,22524,lisa,9d0956ac,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.029156,0.028031,0.000000,11912,lisa,9d0956ac,osh,46375dfa,hello-world,hello-world
0,0.606974,0.545018,0.064166,18560,lisa,9d0956ac,osh,46375dfa,abuild,abuild-help
0,103.187937,80.092743,26.521180,43988,lisa,9d0956ac,osh,46375dfa,cpython,cpython-configure
0,5.088247,3.103932,1.230180,19284,lisa,9d0956ac,osh,46375dfa,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.206848,0.168163,0.042451,18704,lisa,9d0956ac,osh,46375dfa,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.686458,2.114658,0.693818,22568,lisa,9d0956ac,osh,46375dfa,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
