status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002370,0.002328,0.000000,2992,flanders,c6f24b89,bash,d685a43c,hello-world,hello-world
0,0.061295,0.045440,0.017155,4760,flanders,c6f24b89,bash,d685a43c,abuild,abuild-help
0,30.677712,22.551576,9.535364,23824,flanders,c6f24b89,bash,d685a43c,cpython,cpython-configure
0,6.325211,3.699919,1.715814,19324,flanders,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.097668,0.072582,0.025726,18768,flanders,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.365054,2.373382,1.013649,22480,flanders,c6f24b89,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001074,0.001096,0.000000,1692,flanders,c6f24b89,dash,2887d9e6,hello-world,hello-world
0,0.022009,0.015007,0.008213,3580,flanders,c6f24b89,dash,2887d9e6,abuild,abuild-help
0,30.863341,22.624447,9.705046,23748,flanders,c6f24b89,dash,2887d9e6,cpython,cpython-configure
0,6.169813,3.703794,1.540333,19360,flanders,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.081359,0.069753,0.012853,18860,flanders,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.189100,2.320133,0.887605,22480,flanders,c6f24b89,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.066886,0.058040,0.007738,11992,flanders,c6f24b89,osh,e63e0fa4,hello-world,hello-world
0,1.403223,1.332722,0.079277,18620,flanders,c6f24b89,osh,e63e0fa4,abuild,abuild-help
0,117.953036,87.054476,39.424184,42184,flanders,c6f24b89,osh,e63e0fa4,cpython,cpython-configure
0,9.337475,6.186480,2.545712,19416,flanders,c6f24b89,osh,e63e0fa4,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.500748,0.421902,0.092434,18720,flanders,c6f24b89,osh,e63e0fa4,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.436668,5.009445,1.750779,22556,flanders,c6f24b89,osh,e63e0fa4,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
