status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0599,flanders,2cc9f781,bash,d685a43c,abuild,abuild-help
0,30.4394,flanders,2cc9f781,bash,d685a43c,cpython,cpython-configure
0,6.2274,flanders,2cc9f781,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0988,flanders,2cc9f781,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2227,flanders,2cc9f781,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0180,flanders,2cc9f781,dash,2887d9e6,abuild,abuild-help
0,30.2610,flanders,2cc9f781,dash,2887d9e6,cpython,cpython-configure
0,6.2065,flanders,2cc9f781,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0823,flanders,2cc9f781,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.0995,flanders,2cc9f781,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,1.4146,flanders,2cc9f781,osh,345bb6bb,abuild,abuild-help
0,202.9808,flanders,2cc9f781,osh,345bb6bb,cpython,cpython-configure
0,11.8780,flanders,2cc9f781,osh,345bb6bb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.6275,flanders,2cc9f781,osh,345bb6bb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.6556,flanders,2cc9f781,osh,345bb6bb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
