status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0547,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.6480,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.3514,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0950,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2946,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0256,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,30.0437,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.1145,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0915,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1514,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,1.0125,flanders,b43270f9,osh,37d175d3,abuild,abuild-help
0,30.6371,flanders,b43270f9,osh,37d175d3,cpython,cpython-configure
0,9.7170,flanders,b43270f9,osh,37d175d3,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.4452,flanders,b43270f9,osh,37d175d3,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,6.7101,flanders,b43270f9,osh,37d175d3,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
