status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002166,0.001971,0.000000,3180,broome,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.036790,0.030695,0.006832,4664,broome,d80ab850,bash,9af8f89f,abuild,abuild-help
0,26.724356,19.495994,8.112712,26516,broome,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,6.056656,3.589439,1.548557,20820,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.085743,0.056641,0.028624,19948,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.051902,2.184538,0.883491,23856,broome,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001082,0.001051,0.000000,1740,broome,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.017556,0.011133,0.007183,3832,broome,d80ab850,dash,9ff48631,abuild,abuild-help
0,26.711376,19.592122,8.030723,26640,broome,d80ab850,dash,9ff48631,cpython,cpython-configure
0,6.011958,3.621706,1.429067,20676,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.079550,0.058138,0.022022,19920,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.991931,2.027588,0.968638,23848,broome,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.059011,0.049549,0.008258,13040,broome,d80ab850,osh,f244cf8a,hello-world,hello-world
0,0.986176,0.938818,0.055112,19952,broome,d80ab850,osh,f244cf8a,abuild,abuild-help
0,93.757170,66.555298,34.389911,43612,broome,d80ab850,osh,f244cf8a,cpython,cpython-configure
0,7.871085,5.192599,2.052186,20672,broome,d80ab850,osh,f244cf8a,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.388176,0.306323,0.094225,19984,broome,d80ab850,osh,f244cf8a,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.535890,4.106456,1.686603,23948,broome,d80ab850,osh,f244cf8a,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
