status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0163,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,11.5620,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.1446,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0351,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3354,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0061,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,11.7792,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.1053,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0292,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.2587,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.3988,lisa,b43270f9,osh,2510717c,abuild,abuild-help
0,12.1108,lisa,b43270f9,osh,2510717c,cpython,cpython-configure
0,4.6064,lisa,b43270f9,osh,2510717c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.1740,lisa,b43270f9,osh,2510717c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.6340,lisa,b43270f9,osh,2510717c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
