status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.000833,0.000799,0.000000,3252,lenny,c6bbd9ee,bash,9af8f89f,hello-world,hello-world
0,0.016607,0.015787,0.001117,4780,lenny,c6bbd9ee,bash,9af8f89f,abuild,abuild-help
0,14.416222,10.996990,3.855821,26772,lenny,c6bbd9ee,bash,9af8f89f,cpython,cpython-configure
0,4.000271,2.283736,0.753723,20780,lenny,c6bbd9ee,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.057544,0.047943,0.009758,20056,lenny,c6bbd9ee,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.727754,1.300214,0.440147,24088,lenny,c6bbd9ee,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.000611,0.000576,0.000000,1612,lenny,c6bbd9ee,dash,9ff48631,hello-world,hello-world
0,0.008493,0.004452,0.004528,3660,lenny,c6bbd9ee,dash,9ff48631,abuild,abuild-help
0,14.697385,11.071244,4.116555,26612,lenny,c6bbd9ee,dash,9ff48631,cpython,cpython-configure
0,4.092737,2.318603,0.808992,20772,lenny,c6bbd9ee,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.042344,0.033441,0.009413,19988,lenny,c6bbd9ee,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.697758,1.170691,0.537828,24040,lenny,c6bbd9ee,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.040896,0.031794,0.007948,13220,lenny,c6bbd9ee,osh,df6514c9,hello-world,hello-world
0,0.557714,0.547388,0.011889,20108,lenny,c6bbd9ee,osh,df6514c9,abuild,abuild-help
0,31.666883,23.656336,9.942946,43748,lenny,c6bbd9ee,osh,df6514c9,cpython,cpython-configure
0,5.113316,3.206958,1.059037,20780,lenny,c6bbd9ee,osh,df6514c9,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.179494,0.149451,0.031680,20108,lenny,c6bbd9ee,osh,df6514c9,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.456969,1.951101,0.558302,24016,lenny,c6bbd9ee,osh,df6514c9,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
