status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0577,flanders,3492acc1,bash,d685a43c,abuild,abuild-help
0,30.3771,flanders,3492acc1,bash,d685a43c,cpython,cpython-configure
0,6.3260,flanders,3492acc1,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0936,flanders,3492acc1,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.3400,flanders,3492acc1,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0239,flanders,3492acc1,dash,2887d9e6,abuild,abuild-help
0,30.3733,flanders,3492acc1,dash,2887d9e6,cpython,cpython-configure
0,6.2575,flanders,3492acc1,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0894,flanders,3492acc1,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.2011,flanders,3492acc1,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,1.2534,flanders,3492acc1,osh,032735cb,abuild,abuild-help
0,171.8494,flanders,3492acc1,osh,032735cb,cpython,cpython-configure
0,9.8661,flanders,3492acc1,osh,032735cb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.5489,flanders,3492acc1,osh,032735cb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.8595,flanders,3492acc1,osh,032735cb,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
