status,elapsed_secs,user_secs,sys_secs,max_rss_KiB,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.002038,0.002010,0.000000,3256,spring,d80ab850,bash,9af8f89f,hello-world,hello-world
0,0.040949,0.037335,0.005459,4920,spring,d80ab850,bash,9af8f89f,abuild,abuild-help
0,25.605708,19.059610,7.478238,26680,spring,d80ab850,bash,9af8f89f,cpython,cpython-configure
0,5.858226,3.467528,1.483304,20748,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.087676,0.066713,0.022480,20100,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.951249,2.092843,0.883192,24076,spring,d80ab850,bash,9af8f89f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.001031,0.000000,0.001043,1704,spring,d80ab850,dash,9ff48631,hello-world,hello-world
0,0.017166,0.014358,0.003509,3916,spring,d80ab850,dash,9ff48631,abuild,abuild-help
0,25.565700,19.083219,7.447006,26800,spring,d80ab850,dash,9ff48631,cpython,cpython-configure
0,5.764812,3.423390,1.391512,20740,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.072386,0.057910,0.015074,20104,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.848400,1.968976,0.890142,24088,spring,d80ab850,dash,9ff48631,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.053629,0.048494,0.004041,12848,spring,d80ab850,osh,082c8c99,hello-world,hello-world
0,0.950328,0.891914,0.065681,19592,spring,d80ab850,osh,082c8c99,abuild,abuild-help
0,87.632382,62.135794,32.005587,43272,spring,d80ab850,osh,082c8c99,cpython,cpython-configure
0,7.543493,4.978789,1.929595,20848,spring,d80ab850,osh,082c8c99,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.390366,0.332226,0.068352,20036,spring,d80ab850,osh,082c8c99,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.194426,3.860950,1.576667,24092,spring,d80ab850,osh,082c8c99,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
