status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0188,lisa,b43270f9,bash,d685a43c,abuild,abuild-help
0,12.3313,lisa,b43270f9,bash,d685a43c,cpython,cpython-configure
0,3.3156,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0389,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3937,lisa,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0071,lisa,b43270f9,dash,2887d9e6,abuild,abuild-help
0,10.8697,lisa,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,3.1578,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0331,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,1.3313,lisa,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.4258,lisa,b43270f9,osh,ec94725f,abuild,abuild-help
0,94.2439,lisa,b43270f9,osh,ec94725f,cpython,cpython-configure
0,4.6881,lisa,b43270f9,osh,ec94725f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.2045,lisa,b43270f9,osh,ec94725f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,2.4153,lisa,b43270f9,osh,ec94725f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
