status,elapsed_secs,host_name,host_hash,shell_name,shell_hash,task_type,task_arg
0,0.0586,flanders,b43270f9,bash,d685a43c,abuild,abuild-help
0,29.5065,flanders,b43270f9,bash,d685a43c,cpython,cpython-configure
0,6.4582,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0989,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.3119,flanders,b43270f9,bash,d685a43c,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.0227,flanders,b43270f9,dash,2887d9e6,abuild,abuild-help
0,29.8009,flanders,b43270f9,dash,2887d9e6,cpython,cpython-configure
0,6.2299,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.0748,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,3.1525,flanders,b43270f9,dash,2887d9e6,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
0,0.9694,flanders,b43270f9,osh,ec94725f,abuild,abuild-help
0,167.9726,flanders,b43270f9,osh,ec94725f,cpython,cpython-configure
0,9.5358,flanders,b43270f9,osh,ec94725f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/ocaml-4.06.0
0,0.4627,flanders,b43270f9,osh,ec94725f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/tcc-0.9.26
0,5.4207,flanders,b43270f9,osh,ec94725f,configure,/home/andy/git/oilshell/oil/_deps/osh-runtime/yash-2.46
